id,system,body,siteID,extoolID,latitude,longitude,type,verified,visible,discoveredBy
132,1672,1505,132,\N,15.0000,-58.0000,1,0,1,205
133,1672,1505,133,\N,13.7745,96.5979,1,0,1,126
134,1672,1504,134,\N,41.7063,-149.0782,1,0,1,75
135,1674,1507,135,\N,-42.6763,41.8451,1,0,1,19
136,1679,1512,136,\N,29.2907,48.4414,1,0,1,129
137,1688,1523,137,\N,-22.2293,-116.6219,1,0,1,19
138,1689,1525,138,\N,18.6100,-172.8300,1,0,1,178
139,1689,1525,139,2388,-16.9000,45.0000,1,1,1,136
140,1691,1527,140,2389,-44.5895,3.2548,1,1,1,19
141,1732,1568,141,\N,32.7918,-43.1520,1,0,1,19
142,1732,1569,142,\N,23.5008,93.1131,1,0,1,19
143,1732,1570,143,\N,64.8990,177.7283,1,0,1,19
144,1732,1571,144,\N,-9.3071,-68.8657,1,0,1,19
145,1732,1572,145,\N,-55.8520,27.1621,1,0,1,19
146,1732,1573,146,\N,38.8915,38.7007,1,0,1,19
147,1732,1574,147,\N,-15.9599,-69.2697,1,0,1,19
148,1732,1574,148,\N,41.8731,134.5396,1,0,1,19
149,1732,1567,149,\N,57.5354,54.3477,1,0,1,19
150,1758,1601,150,2924,42.8600,-120.4522,1,1,1,19
151,1758,1602,151,2925,-9.7139,-48.0877,1,1,1,19
152,1758,1604,152,2926,40.7813,62.0678,1,1,1,19
153,1796,1653,153,\N,35.6646,142.5172,1,0,1,19
154,1797,1654,154,\N,-56.4189,-34.5020,1,0,1,19
155,1800,1657,155,2690,35.3397,-32.9491,1,1,1,177
156,1801,1658,156,5748,30.7041,-150.4893,1,0,1,177
157,1807,1664,157,\N,16.1498,-158.8789,1,0,1,177
158,1809,1666,158,\N,-26.8956,169.1858,1,0,1,177
159,1814,1671,159,3304,34.7688,-16.4138,1,1,1,129
160,1816,1673,160,3598,-29.1483,-45.3867,1,1,1,177
161,1817,1674,161,\N,18.6311,63.9476,1,0,1,177
162,1819,1676,162,\N,-27.6751,-176.5130,1,0,1,177
163,1820,1677,163,2811,-46.8845,23.8308,1,1,1,177
164,1821,1678,164,3599,8.4561,67.6568,1,1,1,177
165,1822,1679,165,\N,63.5190,80.2840,1,1,1,177
166,490,465,166,6817,-42.0279,-68.2638,1,1,1,110
167,1823,1680,167,\N,-8.1147,-109.5643,1,0,1,177
168,1824,1681,168,\N,-35.4551,-137.2108,1,0,1,177
169,1825,1682,169,\N,0.1360,-139.5014,1,0,1,177
170,490,465,170,6818,-47.9076,24.7618,1,1,1,203
171,1826,1683,171,\N,-12.8411,1.0342,1,0,1,177
172,1827,1684,172,\N,-39.2301,-167.0448,1,0,1,177
173,1828,1685,173,\N,-37.3346,-31.2121,1,0,1,177
174,1834,1692,174,\N,45.9636,-24.2505,1,0,1,177
175,1836,1694,175,\N,35.9285,87.4842,1,0,1,129
176,1837,1695,176,\N,77.1306,104.9414,1,0,1,177
177,1838,1696,177,\N,-29.9010,-100.8393,1,0,1,177
178,1839,1697,178,\N,44.2513,70.1492,1,0,1,129
179,1840,1698,179,\N,47.4143,-175.3465,1,0,1,177
180,1841,1699,180,3305,-2.8187,108.0821,1,1,1,129
181,1841,1700,181,3306,-47.3493,-117.9713,1,1,1,129
182,1842,1701,182,3307,1.3748,-130.3968,1,1,1,129
183,1842,1702,183,3308,-4.0886,27.0908,1,1,1,129
184,1845,1705,184,\N,34.3091,122.3779,1,0,1,177
185,1847,1707,185,\N,29.2395,-39.2951,1,0,1,19
186,1659,1490,186,2685,-57.2365,-68.5428,1,1,1,129
187,823,807,187,\N,12.9360,-23.2825,1,0,1,129
188,1833,1691,188,\N,79.9750,40.0433,1,0,1,129
189,1831,1688,189,2765,16.4910,-74.6590,1,1,1,129
190,1818,1675,190,\N,-24.9652,-9.2322,1,0,1,129
191,1848,1708,191,5614,8.6567,-134.9854,1,0,1,129
192,1803,1660,192,\N,19.2078,80.9780,1,0,1,129
193,789,765,193,\N,49.3642,101.5322,1,0,1,129
194,1843,1703,194,5616,-62.0275,0.8642,1,0,1,129
195,1802,1659,195,\N,-29.3872,85.5253,1,0,1,129
196,1849,1709,196,\N,-15.7137,-134.7950,1,0,1,129
197,1808,1665,197,\N,-6.7920,176.9535,1,0,1,129
198,1666,1497,198,\N,-7.2980,-48.3408,1,0,1,252
199,1846,1706,199,\N,-76.3352,-147.4981,1,0,1,129
200,1671,1502,200,2686,14.9203,74.2978,1,1,1,129
201,1850,1710,201,\N,8.2872,-128.1483,1,0,1,129
202,1653,1485,202,\N,-22.4163,95.8587,1,0,1,177
203,1653,1485,203,\N,-22.4163,118.9933,1,0,1,177
204,1811,1668,204,\N,-34.0377,31.6239,1,0,1,129
205,1844,1704,205,2689,-48.0696,138.3646,1,1,1,129
206,1681,1514,206,5619,9.3701,57.1116,1,0,1,129
207,260,194,207,\N,5.4734,-58.5994,1,0,1,75
208,260,196,208,\N,10.6752,153.8643,1,0,1,75
209,260,195,209,\N,-10.1961,70.6789,1,0,1,75
210,260,197,210,\N,3.6547,-56.4864,1,0,1,75
211,260,198,211,\N,-48.5321,130.0329,1,0,1,75
212,261,199,212,\N,1.6073,51.0927,1,0,1,75
213,261,200,213,\N,49.8323,76.1330,1,0,1,75
214,261,201,214,\N,40.3593,-140.3253,1,0,1,75
215,373,350,215,\N,24.7518,145.5895,1,0,1,75
216,294,248,216,\N,1.6110,138.6982,1,0,1,129
217,294,248,217,\N,-4.9188,-124.2050,1,0,1,129
218,294,248,218,\N,-12.3247,-154.8402,1,0,1,129
219,294,249,219,\N,14.4155,-111.9569,1,0,1,129
220,267,209,220,\N,-24.0963,82.5463,1,0,1,129
221,336,304,221,\N,24.5223,47.4451,1,0,1,129
222,336,304,222,\N,0.0688,12.2857,1,0,1,129
223,336,304,223,\N,77.7034,-42.8619,1,0,1,129
224,1795,1652,224,\N,-34.8055,138.5732,1,0,1,129
225,1584,1402,225,2390,-13.7365,152.332,1,1,1,129
226,367,344,226,\N,-36.7064,-40.1587,1,0,1,75
227,1584,1403,227,\N,20.274,-54.5695,1,0,1,129
228,786,757,228,\N,-9.7949,144.907,1,0,1,129
229,306,268,229,\N,54.3358,-15.2762,1,0,1,129
230,340,310,230,3324,-9.3393,168.9438,1,1,1,129
231,340,311,231,\N,2.6398,-85.4569,1,0,1,129
232,340,312,232,\N,2.6398,-85.4569,1,0,1,129
233,323,290,233,5541,-29.3087,-152.032,1,1,1,129
234,323,289,234,5542,-48.0967,-93.0944,1,1,1,129
235,323,288,235,5543,-37.8407,136.2638,1,1,1,129
236,323,287,236,5470,2.2694,137.3063,1,1,1,129
237,785,751,237,3325,-69.8872,81.6594,1,1,1,129
238,785,752,238,\N,48.9635,-77.4194,1,0,1,129
239,785,753,239,\N,-33.3609,13.0395,1,0,1,129
240,785,754,240,\N,7.1356,57.8464,1,0,1,129
241,785,755,241,\N,-2.7992,-39.5237,1,0,1,129
242,785,756,242,\N,-45.8692,46.5586,1,0,1,129
243,1621,1446,243,\N,63.4538,93.4521,1,0,1,19
244,826,813,244,\N,1.431,-163.7871,1,0,1,19
245,826,812,245,\N,4.0068,-64.664,1,0,1,19
246,826,811,246,\N,-36.7939,-132.2166,1,0,1,19
247,826,810,247,\N,66.9723,75.6912,1,0,1,19
248,902,848,248,\N,-17.3355,38.6929,1,0,1,19
249,1748,1589,249,\N,57.1006,34.4997,1,0,1,71
250,1595,1413,250,\N,-25.6799,76.9451,1,0,1,71
251,1670,1501,251,\N,-44.4573,22.608,1,0,1,147
252,1535,1350,252,\N,-7.6381,134.737,1,0,1,71
253,1732,1569,253,\N,-77.5723,91.8264,1,0,1,19
254,1732,1569,254,\N,-7.0863,76.3834,1,0,1,19
255,1732,1569,255,\N,-2.4927,83.9776,1,0,1,19
256,1732,1569,256,\N,-14.2953,57.7605,1,0,1,19
257,1732,1569,257,\N,69.8824,131.8319,1,0,1,19
258,1732,1570,258,\N,42.0973,-108.3557,1,0,1,19
259,1732,1570,259,\N,17.7331,-121.6675,1,0,1,19
260,1732,1571,260,\N,-1.0096,33.9185,1,0,1,19
261,1732,1573,261,\N,-27.9887,-104.3478,1,0,1,19
262,1732,1573,262,\N,-6.2658,-128.4091,1,0,1,19
263,1732,1573,263,\N,32.7805,-148.5852,1,0,1,19
264,1732,1574,264,\N,41.8849,134.5294,1,0,1,19
265,1732,1574,265,\N,-18.4546,40.3619,1,0,1,19
266,1732,1567,266,\N,-2.1639,7.1949,1,0,1,19
267,1732,1567,267,\N,-47.5745,125.145,1,0,1,19
268,1732,1567,268,\N,-62.7656,151.6215,1,0,1,19
269,1732,1567,269,\N,49.2191,-164.0062,1,0,1,19
270,1732,1567,270,\N,7.3514,-134.8918,1,0,1,19
271,1793,1650,271,\N,-37.9108,-34.6491,1,0,1,83
272,1460,1268,272,2391,51.6873,78.0507,1,1,1,147
273,1458,1266,273,2392,41.5847,-120.3551,1,1,1,147
274,1621,1446,274,\N,27.1805,163.9236,1,0,1,74
275,1621,1446,275,\N,-23.9689,94.4356,1,0,1,74
276,794,773,276,\N,18.0216,-143.4739,1,0,1,16
277,521,503,277,\N,-12.0481,54.8704,1,0,1,16
278,1627,1452,278,3294,-0.2416,-33.3165,1,1,1,74
279,1369,1168,279,2393,-22.7489,111.3053,1,1,1,19
280,504,480,280,\N,-43.6457,-128.9808,1,0,1,79
281,1370,1169,281,2394,-4.6478,117.976,1,1,1,19
282,1041,970,282,2881,40.8127,144.8862,1,1,1,19
283,1363,1162,283,2395,32.7632,-60.1173,1,1,1,19
284,1374,1174,284,2396,38.495,11.9215,1,1,1,19
285,1379,1179,285,2397,50.8538,-117.1459,1,1,1,19
286,1042,971,286,2882,-19.1704,60.3092,1,1,1,19
287,1380,1180,287,2398,70.3001,138.1806,1,1,1,19
288,1384,1184,288,2399,-21.4005,-66.8765,1,1,1,19
289,1383,1183,289,2400,-11.2343,-38.2777,1,1,1,19
290,1372,1172,290,2401,-15.2284,22.8234,1,1,1,19
291,1645,1477,291,\N,3.346,40.687,1,0,1,74
292,1645,1478,292,\N,-29.1527,91.9741,1,0,1,74
293,1645,1478,293,\N,-0.2578,28.4786,1,0,1,74
294,1645,1478,294,\N,24.2206,-16.2839,1,0,1,74
295,1645,1478,295,\N,-42.2743,136.1496,1,0,1,74
296,1645,1478,296,\N,-46.6122,-37.9316,1,0,1,74
297,1645,1478,297,\N,-36.6913,-50.697,1,0,1,74
298,1676,1509,298,\N,-20.3034,-156.9889,1,0,1,74
299,307,269,299,5172,34.1045,-39.6165,1,1,1,74
300,307,269,300,\N,-6.4767,90.6038,1,0,1,74
301,307,269,301,\N,-52.302,29.112,1,0,1,74
302,307,269,302,\N,-49.5156,139.5618,1,0,1,74
303,307,269,303,\N,-25.72,67.685,1,0,1,74
304,307,270,304,\N,42.26,52.4632,1,0,1,74
305,307,270,305,\N,45.904,-38.2888,1,0,1,74
306,307,270,306,\N,12.159,-171.1822,1,0,1,74
307,1364,1163,307,2402,-29.6646,22.6391,1,1,1,79
308,772,732,308,\N,13.6961,51.2678,1,0,1,157
309,772,733,309,\N,-7.2083,-118.142,1,0,1,157
310,772,734,310,\N,33.5197,90.8506,1,0,1,157
311,772,735,311,\N,-50.9409,126.9363,1,0,1,157
312,1586,1405,312,\N,-47.6979,157.8554,1,0,1,157
313,1550,1367,313,\N,-25.01,137.89,1,0,1,225
314,1510,1318,314,\N,37.0556,-17.285,1,0,1,157
315,1377,1177,315,2403,27.2606,-140.9527,1,1,1,19
316,1633,1460,316,\N,9.8581,-170.4947,1,0,1,157
317,1633,1461,317,\N,39.386,-52.9845,1,0,1,157
318,771,730,318,\N,37.5042,152.5776,1,0,1,157
319,771,731,319,\N,-24.8967,-150.0154,1,0,1,157
320,1634,1462,320,\N,30.1385,82.806,1,0,1,157
321,1631,1457,321,\N,-29.4004,-124.3776,1,0,1,157
322,1632,1458,322,\N,-1.9465,161.9445,1,0,1,157
323,1632,1459,323,\N,-5.415,-64.157,1,0,1,157
324,1635,1463,324,\N,-3.8252,-136.3987,1,0,1,157
325,1635,1464,325,\N,-56.3585,-56.7921,1,0,1,157
326,139,54,326,2404,-20.7723,-152.5059,1,1,1,19
327,145,61,327,2405,10.3977,105.8632,1,1,1,19
328,140,56,328,2406,-60.7969,-67.3003,1,1,1,19
329,141,57,329,2407,5.6927,-169.7609,1,1,1,19
330,156,77,330,2408,-19.05,-66.3107,1,1,1,19
331,1598,1416,331,\N,36.9059,-152.9443,1,0,1,78
332,1598,1416,332,\N,3.4314,-131.1892,1,0,1,78
333,1598,1417,333,\N,-40.1338,76.6832,1,0,1,78
334,1598,1417,334,\N,17.9091,38.5037,1,0,1,78
335,1598,1417,335,\N,-5.1276,-171.5981,1,0,1,78
336,1598,1417,336,\N,2.1126,-108.6657,1,0,1,78
337,1598,1418,337,\N,42.8528,66.1563,1,0,1,78
338,1598,1419,338,\N,-28.3365,-111.5743,1,0,1,78
339,1598,1419,339,\N,-82.117,160.4503,1,0,1,78
340,1598,1419,340,\N,-24.3428,129.7692,1,0,1,78
341,1598,1419,341,\N,22.7523,114.1919,1,0,1,78
342,1598,1420,342,\N,41.7374,138.1212,1,0,1,78
343,1598,1420,343,\N,-16.3188,86.7108,1,0,1,78
344,1598,1420,344,\N,-30.8023,112.5342,1,0,1,78
345,1598,1420,345,\N,45.177,-18.2804,1,0,1,78
346,1598,1420,346,\N,20.1576,-92.2904,1,0,1,78
347,1598,1420,347,\N,-32.9532,-29.3219,1,0,1,78
348,1598,1421,348,\N,34.2915,127.8629,1,0,1,78
349,1598,1421,349,\N,4.0214,62.6072,1,0,1,78
350,1598,1421,350,\N,69.5203,-40.2816,1,0,1,78
351,1598,1421,351,\N,18.8873,-77.5258,1,0,1,78
352,1598,1421,352,\N,-39.9433,-145.5019,1,0,1,78
353,1598,1421,353,\N,-45.5004,-91.2213,1,0,1,78
354,1598,1421,354,\N,-37.1723,-54.0426,1,0,1,78
355,1606,1432,355,\N,-0.5358,159.4644,1,0,1,78
356,1606,1432,356,\N,5.7666,150.8526,1,0,1,78
357,1604,1428,357,\N,-19.3117,-172.739,1,0,1,78
358,1604,1428,358,\N,63.6897,-144.7704,1,0,1,78
359,1604,1429,359,\N,19.2574,-131.1254,1,0,1,78
360,1605,1430,360,\N,-17.944,100.0816,1,0,1,78
361,1605,1430,361,\N,26.4021,113.9706,1,0,1,78
362,1605,1430,362,\N,5.0887,168.1508,1,0,1,78
363,1605,1430,363,\N,-4.4613,-139.5412,1,0,1,78
364,1605,1430,364,\N,-2.3243,-118.2805,1,0,1,78
365,1605,1431,365,\N,34.8256,-44.8147,1,0,1,78
366,1605,1431,366,\N,23.333,-78.4002,1,0,1,78
367,1605,1431,367,\N,15.1206,-17.423,1,0,1,78
368,1605,1431,368,\N,-14.0862,5.7719,1,0,1,78
369,1605,1431,369,\N,-5.5247,16.1626,1,0,1,78
370,1605,1431,370,\N,-34.9857,31.6568,1,0,1,78
371,1605,1431,371,\N,56.5684,115.5328,1,0,1,78
372,450,425,372,5544,-24.1672,36.7544,1,1,1,129
373,526,511,373,5545,74.5603,125.2963,1,1,1,129
374,499,474,374,5546,-7.8066,-124.7011,1,1,1,129
375,506,485,375,5547,47.0512,171.9461,1,1,1,129
376,477,452,376,5548,50.0012,-55.1111,1,1,1,129
377,457,432,377,5549,25.367,-172.2614,1,1,1,129
378,529,519,378,5550,43.7931,62.0183,1,1,1,129
379,481,456,379,5551,-8.2324,92.1069,1,1,1,129
380,483,458,380,5552,-53.6245,99.4899,1,1,1,129
381,478,453,381,5553,-42.8469,156.157,1,1,1,129
382,485,460,382,5554,-38.19,-115.6541,1,1,1,129
383,482,457,383,5555,-21.9884,-134.7735,1,1,1,129
384,467,442,384,5556,-23.0844,-42.2558,1,1,1,129
385,474,449,385,5557,58.5152,139.9316,1,1,1,129
386,469,444,386,5558,57.22,17.4313,1,1,1,129
387,520,502,387,5559,-45.9184,-41.8307,1,1,1,129
388,458,433,388,5560,-23.5727,27.5082,1,1,1,129
389,543,535,389,5561,48.5736,133.3142,1,1,1,129
390,468,443,390,5562,41.2771,-114.1411,1,1,1,129
391,466,441,391,5563,-29.7516,-112.2899,1,1,1,129
392,473,448,392,5564,10.2627,163.5959,1,1,1,129
393,475,450,393,5565,51.7962,69.5181,1,1,1,129
394,472,447,394,5566,22.1893,4.0843,1,1,1,129
395,470,445,395,5567,-52.8138,-114.9585,1,1,1,129
396,480,455,396,5568,56.0885,98.2803,1,1,1,129
397,456,431,397,5569,-26.2623,-137.4628,1,1,1,129
398,1452,1260,398,5570,46.5362,74.8652,1,1,1,129
399,461,436,399,5571,40.6332,132.8979,1,1,1,129
400,489,464,400,5572,-31.4803,-117.1256,1,1,1,129
401,455,430,401,5573,72.4808,-151.8488,1,1,1,129
402,488,463,402,5574,-16.8193,-46.3103,1,1,1,129
403,1492,1302,403,\N,9.8096,-39.1347,1,0,1,74
404,1492,1302,404,\N,9.1466,-100.9193,1,0,1,74
405,1492,1302,405,\N,34.1287,-114.3964,1,0,1,74
406,1492,1302,406,\N,37.3257,-128.3073,1,0,1,74
407,1492,1302,407,\N,15.0373,81.5844,1,0,1,74
408,1492,1300,408,\N,-40.0797,-15.1895,1,0,1,74
409,1492,1301,409,\N,-9.4846,159.4338,1,0,1,74
410,1024,954,410,2409,43.3236,-5.1612,1,1,1,19
411,1024,955,411,2410,44.8507,7.5289,1,1,1,19
412,1024,956,412,2411,-17.0866,37.1371,1,1,1,19
413,1023,953,413,2412,-20.1331,136.7214,1,1,1,19
414,1021,951,414,2413,36.7574,48.353,1,1,1,19
415,1021,951,415,2766,-38.4356,-91.9737,1,1,1,19
416,1021,951,416,2767,41.1917,67.2887,1,1,1,19
417,1019,949,417,2768,54.8187,5.008,1,1,1,19
418,1019,949,418,\N,42.7237,19.6916,1,0,1,19
419,1022,952,419,2812,46.6358,-119.2167,1,1,1,19
420,1025,957,420,2838,-53.1068,58.3485,1,1,1,19
421,1025,957,421,2839,36.1365,39.6887,1,1,1,19
422,1025,957,422,\N,40.0877,43.32,1,0,1,19
423,155,75,423,5575,-17.4779,-164.3316,1,1,1,19
424,152,69,424,5576,-3.3733,19.2186,1,1,1,19
425,152,70,425,5577,44.7287,35.7999,1,1,1,19
426,1608,1434,426,\N,-1.8893,156.3911,1,0,1,78
427,776,739,427,\N,-11.0159,-110.7785,1,0,1,78
428,234,163,428,\N,29.5756,-98.594,1,0,1,78
429,1646,1479,429,\N,17.9123,-40.6545,1,0,1,78
430,1798,1655,430,2847,-42.6582,81.1636,1,0,1,78
431,1002,929,431,3471,66.6395,13.5603,1,1,1,74
432,1002,929,432,3281,-8.3833,-38.5016,1,1,1,74
433,1002,929,433,\N,-25.0597,107.4905,1,0,1,74
434,1002,929,434,\N,-7.3052,-113.8656,1,0,1,74
435,1002,929,435,3295,-1.5344,-124.3026,1,1,1,74
436,1813,1670,436,\N,-40.1028,-63.6242,1,0,1,177
437,1810,1667,437,\N,-45.3173,-53.7219,1,0,1,177
438,1812,1669,438,\N,33.7855,174.5708,1,0,1,177
439,1831,1688,439,2765,16.479,-74.6643,1,0,1,177
440,1366,1165,440,2414,-25.9275,96.0057,1,1,1,79
441,350,322,441,\N,31.1751,-178.7933,1,0,1,75
442,1378,1178,442,2415,-22.3345,-84.5172,1,1,1,79
443,1522,1335,443,5578,-12.3799,96.7071,1,1,1,19
444,1522,1336,444,5579,-37.27,130.0531,1,1,1,19
445,1643,1474,445,5580,30.1958,-113.0703,1,1,1,19
446,230,159,446,5581,24.1993,112.2474,1,1,1,19
447,1414,1219,447,2687,-27.3734,-26.6766,1,1,1,19
448,343,315,448,5582,16.8464,57.5455,1,1,1,19
449,1463,1272,449,2416,27.9626,44.2659,1,1,1,19
