id,system,body,siteID,extoolID,type,latitude,longitude,verified,visible,discoveredBy
232,2010,2746,232,\N,1,-23.5727,-93.1223,1,1,119
233,2011,2747,233,\N,1,-47.8941,34.1957,1,1,119
234,3265,4439,234,\N,1,-5.54,60.5565,1,1,119
235,2051,2796,235,\N,1,19.0704,-40.2641,1,1,119
236,494,705,236,\N,1,-11.9444,-144.447,1,1,119
237,241,333,237,\N,1,-23.9886,154.1782,1,1,480
238,2402,3235,238,\N,1,-4.3422,-175.7211,1,1,119
239,3490,4794,239,\N,1,55.3311,24.3519,1,1,119
240,5,8,240,\N,1,-10.5726,53.0491,1,1,381
241,3387,4641,241,\N,1,-52.1968,-96.0827,1,1,381
242,3034,4085,242,\N,1,-42.7127,4.77333,1,1,230
243,4138,5638,243,\N,1,-32.3126,-95.9821,1,1,108
244,4138,5639,244,\N,1,-23.7738,-97.3027,1,1,108
245,1139,1541,245,\N,1,-39.3835,-53.9912,1,1,481
246,1141,1543,246,\N,1,-72.2743,138.5282,1,1,481
247,1182,1597,247,\N,1,43.2312,-74.104,1,1,481
248,1182,1598,248,\N,1,-16.3552,-156.3412,1,1,481
249,3491,4798,249,\N,1,-52.7156,-22.9117,1,1,119
250,2594,3501,250,\N,1,47.1004,-114.6937,1,1,119
251,1120,1515,251,\N,1,1.8368,-38.8423,1,1,119
252,1182,1598,252,\N,1,-46.9694,68.8272,1,1,481
253,1182,1599,253,\N,1,48.6402,53.4592,1,1,481
254,1175,1588,254,\N,1,6.248,-46.4374,1,1,481
255,2641,3563,255,\N,1,61.938,17.2142,1,1,151
256,1976,2698,256,\N,1,56.0668,160.2663,1,1,85
257,947,1308,257,\N,1,43.2708,43.1999,1,1,323
258,947,1308,258,\N,1,21.4775,14.8226,1,1,323
259,935,1296,259,\N,1,-20.0373,-89.176,1,1,213
260,3303,4511,260,\N,1,71.1842,17.6849,1,1,213
261,3131,4203,261,\N,1,-59.9876,-170.3975,1,1,30
262,1149,1553,262,\N,1,-34.9473,73.7861,1,1,230
263,1482,1993,263,\N,1,-16.6589,-47.0815,1,1,10
264,4134,5634,264,\N,1,0.0673,169.8421,1,1,10
265,2291,3082,265,\N,1,-9.1581,105.4732,1,1,381
266,2291,3081,266,\N,1,46.257,-43.5009,1,1,381
267,1355,1817,267,\N,1,-6.414,-119.1775,1,1,230
268,3905,5317,268,\N,1,64.8375,96.3704,1,1,230
269,1195,1613,269,\N,1,-10.9869,51.3719,1,1,294
270,2197,2977,270,\N,1,42.4462,-140.4154,1,1,517
271,2197,2977,271,\N,1,-21.5527,-82.1413,1,1,517
272,3390,4645,272,\N,6,-25.89,-78.5372,1,1,337
273,3390,4645,273,\N,6,-34.4102,-96.8947,1,1,337
274,2563,3460,274,\N,4,33.9968,35.2296,1,1,465
275,1192,1610,275,\N,8,75.5876,74.1363,1,1,578
276,2377,3203,276,\N,2,-20.1211,-160.119,1,1,121
277,4173,5692,277,\N,7,-7.7582,-152.0106,1,1,578
278,1967,2681,278,\N,4,-27.5949,-178.8876,1,1,524
279,3673,5019,279,\N,2,66.773,96.0198,1,1,121
280,3355,4591,280,\N,4,-31.9502,-20.4186,1,1,527
281,3842,5239,281,\N,7,-56.0987,67.6931,1,1,578
282,137,174,282,\N,2,72.5744,-177.942,1,1,373
283,3673,5021,283,\N,2,35.4926,-164.3552,1,1,121
284,3673,5023,284,\N,4,69.4305,134.8317,1,1,121
285,3963,5383,285,\N,2,-35.3733,83.8838,1,1,374
286,2560,3454,286,\N,4,-8.1042,-150.5558,1,1,465
287,2560,3454,287,\N,4,-16.6819,-166.4087,1,1,465
288,1991,2721,288,\N,2,60.0349,88.5853,1,1,121
289,1991,2718,289,\N,6,17.0846,-71.1099,1,1,121
290,896,1236,290,\N,6,26.3841,-26.6912,1,1,121
291,31,46,291,\N,2,-67.5668,62.777,1,1,452
292,31,46,292,\N,2,15.5919,2.9452,1,1,452
293,119,154,293,\N,2,9.1193,-141.2489,1,1,452
294,1763,2372,294,\N,4,12.741,124.2415,1,1,121
295,87,108,295,\N,7,45.7654,76.3045,1,1,121
296,1190,1607,296,\N,2,-33.2698,-34.7224,1,1,311
297,87,110,297,\N,8,18.4426,-143.6977,1,1,121
298,4036,5502,298,\N,2,-4.6368,-24.0365,1,1,137
299,4036,5502,299,\N,2,32.0518,133.5238,1,1,137
300,2096,2849,300,\N,2,30.8208,179.4486,1,1,285
301,902,1245,301,\N,6,68.2454,47.1814,1,1,221
302,4237,5768,302,\N,2,-52.3022,93.0395,1,1,221
303,1903,2581,303,\N,2,29.7005,-54.5916,1,1,285
304,1336,1786,304,\N,6,-48.1851,-0.5806,1,1,221
305,4097,5583,305,\N,4,35.9784,78.038,1,1,349
306,3055,4111,306,\N,4,-14.9165,-172.0883,1,1,455
307,1903,2584,307,\N,4,-16.482,97.2902,1,1,285
308,3419,4680,308,\N,7,63.3571,108.4241,1,1,455
309,1903,2585,309,\N,4,-13.59,-53.5835,1,1,285
310,262,362,310,\N,2,31.3124,169.1183,1,1,578
311,124,159,311,\N,6,-51.1637,-126.8949,1,1,486
312,3502,4811,312,\N,10,44.6097,65.183,1,1,578
313,3505,4814,313,\N,2,-33.107,142.1778,1,1,578
314,3505,4814,314,\N,2,-35.647,124.7727,1,1,578
315,3507,4817,315,\N,6,-22.9073,-97.3045,1,1,578
316,886,1224,316,\N,6,-17.6236,67.0115,1,1,156
317,381,540,317,\N,2,-10.1481,-21.495,1,1,436
318,1631,2179,318,\N,2,-25.0416,-29.166,1,1,124
319,1727,2323,319,\N,4,63.7702,140.8485,1,1,285
320,2644,3566,320,\N,2,45.6676,-97.4221,1,1,14
321,4065,5543,321,\N,6,-13.9171,12.3152,1,1,221
322,3884,5290,322,\N,7,55.7436,64.4215,1,1,437
323,3884,5290,323,\N,7,-54.5188,35.449,1,1,437
324,3884,5290,324,\N,7,56.1707,-10.0108,1,1,437
325,3884,5290,325,\N,7,35.243,105.0741,1,1,437
326,3884,5290,326,\N,7,-25.0609,50.5031,1,1,437
327,3884,5290,327,\N,7,-26.5607,3.9546,1,1,437
328,3884,5288,328,\N,11,75.816,23.6671,1,1,437
329,1135,1535,329,\N,2,40.6824,-40.867,1,1,544
330,2644,3566,330,\N,2,-3.5205,-110.6968,1,1,14
331,2403,3236,331,\N,6,38.8127,-36.5898,1,1,134
332,2646,3569,332,\N,2,-44.1272,5.3809,1,1,221
333,4170,5687,333,\N,6,9.6746,178.5016,1,1,485
334,4170,5688,334,\N,8,-25.0404,-163.7684,1,1,485
335,3506,4815,335,\N,2,-32.413,92.5479,1,1,578
336,3506,4815,336,\N,2,0.9739,-33.7586,1,1,578
337,1418,1909,337,\N,8,-17.0408,-175.8617,1,1,455
338,2614,3526,338,\N,4,-26.3929,-175.6689,1,1,371
339,443,626,339,\N,10,53.5216,49.7743,1,1,578
340,3169,4285,340,\N,10,-51.2366,119.2947,1,1,455
341,2619,3533,341,\N,6,18.7888,116.1171,1,1,371
342,2,2,342,\N,2,-78.2447,116.0472,1,1,73
343,587,861,343,\N,9,6.4216,-8.4313,1,1,455
344,586,860,344,\N,7,75.3632,-13.3189,1,1,455
345,143,181,345,\N,10,12.0918,-33.7533,1,1,455
346,2202,2982,346,\N,4,17.4658,68.0628,1,1,436
347,2,2,347,\N,2,-44.9797,-26.3229,1,1,68
348,2015,2751,348,\N,6,-39.3184,-88.1316,1,1,311
349,493,699,349,\N,4,43.6409,67.3869,1,1,285
350,2923,3948,350,\N,4,-26.5716,64.6912,1,1,124
351,2923,3949,351,\N,2,26.3528,-89.7045,1,1,124
352,882,1220,352,\N,6,-33.388,-39.3677,1,1,181
353,1670,2240,353,\N,2,31.1176,159.2136,1,1,578
354,1690,2268,354,\N,6,-31.5709,-82.1796,1,1,73
355,2140,2900,355,\N,2,-23.989,-100.4102,1,1,286
356,2488,3354,356,\N,2,-35.5023,67.1644,1,1,578
357,2488,3354,357,\N,2,-28.2158,49.4805,1,1,578
358,3666,5008,358,\N,4,3.7199,128.2342,1,1,121
359,1151,1555,359,\N,6,10.032,138.5124,1,1,578
360,1333,1783,360,\N,2,-81.0257,50.8148,1,1,374
361,2203,2983,361,\N,2,9.1095,-107.9274,1,1,524
362,2203,2983,362,\N,2,39.7741,-70.3009,1,1,524
363,4177,5696,363,\N,8,-59.7516,22.7232,1,1,197
364,3036,4087,364,\N,8,9.6161,-105.4187,1,1,230
365,914,1268,365,\N,2,-51.1397,87.1005,1,1,395
366,3179,4295,366,\N,8,21.7023,-170.8629,1,1,527
367,1013,1385,367,\N,2,53.756,78.8429,1,1,290
368,2156,2920,368,\N,6,38.3058,-31.9318,1,1,457
369,2156,2919,369,\N,6,-6.5695,-71.716,1,1,457
370,2221,3007,370,\N,6,-61.9946,111.6611,1,1,527
371,700,1000,371,\N,2,-31.0278,99.8752,1,1,237
372,700,1000,372,\N,2,2.4601,87.4969,1,1,237
373,2299,3094,373,\N,6,57.3535,-46.5881,1,1,376
374,2299,3097,374,\N,2,26.8464,76.6172,1,1,376
375,3488,4788,375,\N,2,8.6428,-36.696,1,1,137
376,3723,5084,376,\N,2,37.0009,-163.543,1,1,239
377,4035,5496,377,\N,7,-44.453,-146.6984,1,1,137
378,4035,5495,378,\N,7,-84.8429,-99.5042,1,1,137
379,1601,2137,379,\N,9,-27.5579,22.2833,1,1,455
380,1815,2439,380,\N,2,15.7095,70.4918,1,1,296
381,1114,1508,381,\N,2,-16.1007,23.3229,1,1,455
382,1815,2439,382,\N,2,13.0931,14.464,1,1,296
383,1815,2439,383,\N,2,27.5553,27.3942,1,1,296
384,3681,5032,384,\N,4,-25.194,-88.7999,1,1,185
385,1094,1485,385,\N,2,58.5536,27.6426,1,1,311
386,2144,2904,386,\N,2,29.52,10.3862,1,1,298
387,1610,2150,387,\N,6,0.2941,98.8634,1,1,311
388,4258,5793,388,\N,9,4.914,-120.2255,1,1,230
389,122,157,389,\N,4,11.1761,-78.6625,1,1,352
390,464,659,390,\N,4,50.4208,141.6581,1,1,42
391,3037,4088,391,\N,7,-55.1973,-83.3895,1,1,311
392,1475,1985,392,\N,2,-31.7865,-165.9822,1,1,121
393,1170,1582,393,\N,4,-18.005,-57.4051,1,1,557
394,4119,5613,394,\N,8,-5.3875,-136.3531,1,1,111
395,4119,5613,395,\N,8,16.3269,142.5056,1,1,111
396,1211,1636,396,\N,2,-54.4886,134.7704,1,1,455
397,900,1243,397,\N,2,61.6179,-5.0381,1,1,296
398,1497,2009,398,\N,4,-4.8077,160.1748,1,1,156
399,1977,2699,399,\N,4,-17.6221,44.8034,1,1,228
400,2973,4015,400,\N,4,-26.2486,84.511,1,1,45
401,208,286,401,\N,9,27.5664,81.5237,1,1,28
402,205,283,402,\N,10,0.1341,-60.7569,1,1,197
403,1977,2699,403,\N,4,52.8626,109.1791,1,1,377
404,2954,3989,404,\N,9,-59.9002,-150.3913,1,1,81
405,4249,5783,405,\N,10,46.7905,-95.8741,1,1,286
406,4185,5706,406,\N,6,32.9905,74.6082,1,1,286
407,911,1264,407,\N,2,3.2859,-158.5822,1,1,578
408,901,1244,408,\N,6,-2.1287,163.3842,1,1,333
409,3618,4949,409,\N,6,47.5686,138.4791,1,1,459
410,3618,4949,410,\N,6,41.926,151.8293,1,1,459
411,2960,3996,411,\N,2,-12.4986,79.6275,1,1,459
412,2334,3145,412,\N,6,-44.2,22.4671,1,1,311
413,878,1216,413,\N,7,25.9228,-11.915,1,1,357
414,593,868,414,\N,2,0.6782,-30.8901,1,1,357
415,277,380,415,\N,6,20.1982,94.7857,1,1,377
416,593,868,416,\N,2,-17.3204,-103.0518,1,1,357
417,277,381,417,\N,6,-5.3981,56.7101,1,1,377
418,593,869,418,\N,2,-10.6469,-146.8431,1,1,357
419,1505,2018,419,\N,2,-9.5729,132.1544,1,1,307
420,1616,2156,420,\N,2,64.9827,21.2135,1,1,415
421,2967,4007,421,\N,2,16.0218,-71.3241,1,1,457
422,1623,2166,422,\N,2,12.8926,-34.3167,1,1,415
423,3279,4455,423,\N,4,-49.5287,-113.9663,1,1,457
424,3624,4957,424,\N,6,-1.9155,-1.8174,1,1,457
425,203,279,425,\N,6,79.4739,37.6859,1,1,278
426,203,279,426,\N,6,62.0472,131.7036,1,1,278
427,203,279,427,\N,6,35.9497,77.8757,1,1,278
428,203,279,428,\N,6,17.7864,-148.3407,1,1,278
429,203,279,429,\N,6,-28.5337,-131.4651,1,1,278
430,271,374,430,\N,6,-42.0098,18.1365,1,1,544
431,3977,5402,431,\N,6,-7.6932,133.2107,1,1,241
432,3977,5402,432,\N,6,-51.705,52.8273,1,1,241
433,2331,3142,433,\N,2,-15.1507,168.9104,1,1,311
434,774,1092,434,\N,2,-62.3215,-28.3848,1,1,151
435,687,981,435,\N,2,2.2726,-105.6193,1,1,151
436,2330,3141,436,\N,2,1.2051,-161.3141,1,1,311
437,2564,3464,437,\N,9,34.2927,79.585,1,1,28
438,3995,5428,438,\N,6,71.4856,108.0152,1,1,241
439,268,370,439,\N,2,-14.4969,-100.4947,1,1,14
440,2530,3413,440,\N,2,48.5504,-121.3456,1,1,415
441,2530,3413,441,\N,2,11.184,-137.3452,1,1,415
442,2208,2992,442,\N,6,66.2339,104.5227,1,1,337
443,952,1314,443,\N,4,30.2819,36.1078,1,1,524
444,2147,2911,444,\N,6,22.5044,-65.6934,1,1,185
