Almeck,1,3,2,3304-05-12 05:57,107,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,110,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,119,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,122,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,131,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,134,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,137,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,140,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,143,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,155,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,158,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,161,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,164,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,167,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,170,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,176,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,179,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,182,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,185,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,194,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,203,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,2,3304-05-12 05:57,98,Aries Dark Region PY-Q b5-1,12/05/3304,2018-05-12 05:57
Almeck,1,3,3,3304-08-03 06:39,213,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,219,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,222,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,240,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,246,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,255,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,261,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,264,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,267,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,270,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,276,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,282,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,291,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,294,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,297,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,303,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,306,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,315,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,324,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,333,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,336,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,348,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,357,HR 1185,03/08/3304,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,366,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,369,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,375,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,384,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,390,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,393,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,396,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,399,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,402,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,414,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,417,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,423,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,429,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,432,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,435,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,441,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,444,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,450,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,453,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,459,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,471,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,479,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,485,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,488,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,491,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,494,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,497,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,500,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,503,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,506,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,509,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,515,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,518,HR 1185,513017,2018-08-03 06:39
Almeck,1,3,3,3304-08-03 06:39,524,HR 1185,513017,2018-08-03 06:39
Anadon,2,2,8,3303-11-07 22:20,56,Merope,512747,2017-11-07 22:20
Anadon,2,,8,3303-11-07 22:20,56,Merope,512747,2017-11-07 22:20
Andor Riley,,,2,3304-01-14 18:24,2,HR 1137,512815,2018-01-14 18:24
Annabella Terra,6,17,13,3304-03-17 23:45,40,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,17,13,3304-03-17 23:45,43,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,17,13,3304-03-17 23:45,46,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,17,13,3304-03-17 23:45,49,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,20,13,3304-03-17 23:45,49,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,20,13,3304-03-17 23:45,52,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,20,13,3304-03-17 23:45,55,,17/03/3304,2018-03-17 23:45
Annabella Terra,6,20,13,3304-03-17 23:45,55,HR 1183,17/03/3304,2018-03-17 23:45
Annabella Terra,6,21,14,3304-06-28 20:32,56,Pleiades Sector FR-V b2-2,28/06/3304,2018-06-28 20:32
Annabella Terra,6,21,14,3304-06-28 20:32,59,Pleiades Sector FR-V b2-2,28/06/3304,2018-06-28 20:32
Annabella Terra,6,24,14,3304-06-28 20:32,59,Pleiades Sector FR-V b2-2,28/06/3304,2018-06-28 20:32
Annabella Terra,6,24,14,3304-06-28 20:32,59,Pleiades Sector FR-V b2-2,512981,2018-06-28 20:32
Annabella Terra,6,25,14,3304-06-28 20:32,59,Pleiades Sector FR-V b2-2,512981,2018-06-28 20:32
Annabella Terra,6,26,14,3304-06-28 20:32,62,Pleiades Sector FR-V b2-2,512981,2018-06-28 20:32
Anonymous,10,13,5,3304-05-19 02:35,26,,19/05/3304,2018-05-19 02:35
Anonymous,10,16,5,3304-05-19 02:35,26,,19/05/3304,2018-05-19 02:35
Anonymous,10,16,5,3304-05-19 02:35,26,Pleiades Sector KC-V c2-13,19/05/3304,2018-05-19 02:35
Anonymous,10,3,1,3304-03-04 21:49,37,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,52,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,55,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,58,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,61,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,64,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,67,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,73,,04/03/3304,2018-03-04 21:49
Anonymous,10,3,1,3304-03-04 21:49,73,HIP 16835,04/03/3304,2018-03-04 21:49
Anonymous,1,12,4,3304-07-23 19:41,79,Pleiades Sector AB-N b7-1,513006,2018-07-23 19:41
Anonymous,1,,2,3304-07-02 14:21,2,Col 285 Sector PC-T b4-1,512985,2018-07-02 14:21
Anonymous,,,12,3304-09-18 06:25,51,Aries Dark Region MS-T c3-11,513063,2018-09-18 06:25
Anonymous,13,26,6,3304-06-29 03:42,27,Hyades Sector UD-B b4,512982,2018-06-29 03:42
Anonymous,,,1,3304-05-17 00:22,1,Pleiades Sector HR-W d1-42,512939,2018-05-17 00:22
Anonymous,,,1,3304-09-15 11:40,37,Pleiades Sector IR-W d1-55,513060,2018-09-15 11:40
Anonymous,,1,3,3303-11-29 05:18,6,Pleiades Sector NI-S b4-0,512769,2017-11-29 05:18
Anonymous,,1,3,3303-11-29 05:18,9,Pleiades Sector NI-S b4-0,512769,2017-11-29 05:18
Anonymous,,,,,15,,,
Anonymous,17,11,5,3304-02-26 04:44,5,,26/02/3304,2018-02-26 04:44
Anonymous,17,11,6,3304-05-11 03:09,6,,11/05/3304,2018-05-11 03:09
Anonymous,19,31,34,3304-06-22 11:34,175,Pleiades Sector IR-W d1-55,22/06/3304,2018-06-22 11:34
Anonymous,19,31,34,3304-06-22 11:34,178,Pleiades Sector IR-W d1-55,22/06/3304,2018-06-22 11:34
Anonymous,19,31,34,3304-06-22 11:34,181,Pleiades Sector IR-W d1-55,22/06/3304,2018-06-22 11:34
Anonymous,19,31,34,3304-06-22 11:34,184,Pleiades Sector IR-W d1-55,22/06/3304,2018-06-22 11:34
Anonymous,19,31,34,3304-06-22 11:34,187,Pleiades Sector IR-W d1-55,22/06/3304,2018-06-22 11:34
Anonymous,19,31,34,3304-06-22 11:34,190,Pleiades Sector IR-W d1-55,22/06/3304,2018-06-22 11:34
Anonymous,1,,9,3304-09-07 21:25,9,Hyades Sector DB-W b2-3,513052,2018-09-07 21:25
Anonymous,20,11,7,3304-07-01 03:50,10,HIP 16613,01/07/3304,2018-07-01 03:50
Anonymous,21,11,7,3304-07-01 03:50,10,HIP 16613,01/07/3304,2018-07-01 03:50
Anonymous,21,11,7,3304-07-01 03:50,10,HIP 16613,512984,2018-07-01 03:50
Anonymous,,2,19,3304-09-13 22:34,61,Merope,513058,2018-09-13 22:34
Anonymous,,2,20,3304-09-28 03:54,62,Pleione,513073,2018-09-28 03:54
Anonymous,22,31,36,3304-08-17 15:50,192,Pleiades Sector OI-T c3-7,17/08/3304,2018-08-17 15:50
Anonymous,22,31,36,3304-08-17 15:50,192,Pleiades Sector OI-T c3-7,513031,2018-08-17 15:50
Anonymous,22,31,37,3304-10-11 18:45,193,Pleiades Sector QO-Q b5-2,513086,2018-10-11 18:45
Anonymous,2,3,8,3304-07-13 22:19,47,59 chi Tauri,512996,2018-07-13 22:19
Anonymous,27,28,4,3304-03-31 19:29,160,HIP 15805,31/03/3304,2018-03-31 19:29
Anonymous,27,28,4,3304-03-31 19:29,178,HIP 15805,31/03/3304,2018-03-31 19:29
Anonymous,27,32,4,3304-03-31 19:29,178,HIP 15805,31/03/3304,2018-03-31 19:29
Anonymous,,,3,3303-10-30 20:21,3,Wredguia ZN-S c17-4,512739,2017-10-30 20:21
Anonymous,,,3,3304-06-02 15:06,3,HIP 17692,512955,2018-06-02 15:06
Anonymous,3,3,4,3304-04-30 01:28,13,,30/04/3304,2018-04-30 01:28
Anonymous,,3,35,3304-08-24 04:08,71,Pleiades Sector RY-R b4-1,513038,2018-08-24 04:08
Anonymous,3,4,9,3304-03-06 20:44,18,,06/03/3304,2018-03-06 20:44
Anonymous,3,4,9,3304-03-06 20:44,18,Asterope,06/03/3304,2018-03-06 20:44
Anonymous,3,6,11,3304-07-06 19:45,20,Pleiades Sector MM-V b2-0,06/07/3304,2018-07-06 19:45
Anonymous,3,6,11,3304-07-06 19:45,20,Pleiades Sector MM-V b2-0,512989,2018-07-06 19:45
Anonymous,,3,6,3304-08-26 15:26,12,Pleiades Sector RY-R b4-1,513040,2018-08-26 15:26
Anonymous,,,4,3304-05-08 19:05,4,Aries Dark Region LD-R b5-0,512930,2018-05-08 19:05
Anonymous,4,,3,3304-03-28 06:23,24,Hyades Sector DB-X c1-17,512889,2018-03-28 06:23
Anonymous,4,,5,3304-05-08 05:18,26,Maia,512930,2018-05-08 05:18
Anonymous,51,,11,3304-07-06 08:17,56,HIP 17999,512989,2018-07-06 08:17
Anonymous,5,14,55,3304-07-24 23:29,175,HIP 16753,24/07/3304,2018-07-24 23:29
Anonymous,5,14,56,3304-08-04 00:48,179,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,182,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,194,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,203,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,206,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,209,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,212,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,215,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,218,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,227,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,236,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,56,3304-08-04 00:48,242,Pleiades Sector VE-Q b5-2,04/08/3304,2018-08-04 00:48
Anonymous,5,14,57,3304-08-13 15:29,246,Pleiades Sector HR-W d1-41,13/08/3304,2018-08-13 15:29
Anonymous,5,14,58,3304-08-13 19:22,247,HIP 16753,13/08/3304,2018-08-13 19:22
Anonymous,5,14,61,3304-08-16 00:50,259,HR 1183,16/08/3304,2018-08-16 00:50
Anonymous,5,14,61,3304-08-16 00:50,265,HR 1183,16/08/3304,2018-08-16 00:50
Anonymous,5,14,61,3304-08-16 00:50,268,HR 1183,16/08/3304,2018-08-16 00:50
Anonymous,5,14,61,3304-08-16 00:50,271,HR 1183,16/08/3304,2018-08-16 00:50
Anonymous,5,14,62,3304-08-18 01:25,272,Pleiades Sector TJ-Q b5-0,18/08/3304,2018-08-18 01:25
Anonymous,5,14,62,3304-08-18 01:25,275,Pleiades Sector TJ-Q b5-0,18/08/3304,2018-08-18 01:25
Anonymous,5,14,62,3304-08-18 01:25,281,Pleiades Sector TJ-Q b5-0,18/08/3304,2018-08-18 01:25
Anonymous,5,14,65,3304-08-19 23:11,284,Pleiades Sector HC-U b3-0,19/08/3304,2018-08-19 23:11
Anonymous,5,14,66,3304-08-20 00:01,285,HIP 16753,20/08/3304,2018-08-20 00:01
Anonymous,5,14,67,3304-08-20 19:33,292,Pleiades Sector KC-V c2-16,20/08/3304,2018-08-20 19:33
Anonymous,5,14,67,3304-08-20 19:33,295,Pleiades Sector KC-V c2-16,20/08/3304,2018-08-20 19:33
Anonymous,5,14,68,3304-08-21 18:04,296,Celaeno,21/08/3304,2018-08-21 18:04
Anonymous,5,14,68,3304-08-21 18:04,305,Celaeno,21/08/3304,2018-08-21 18:04
Anonymous,5,14,68,3304-08-21 18:04,308,Celaeno,21/08/3304,2018-08-21 18:04
Anonymous,5,14,68,3304-08-21 18:04,311,Celaeno,21/08/3304,2018-08-21 18:04
Anonymous,5,14,68,3304-08-21 18:04,314,Celaeno,21/08/3304,2018-08-21 18:04
Anonymous,5,14,69,3304-08-27 19:23,318,Pleiades Sector KC-V c2-13,27/08/3304,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,321,Pleiades Sector KC-V c2-13,27/08/3304,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,324,Pleiades Sector KC-V c2-13,27/08/3304,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,333,Pleiades Sector KC-V c2-13,27/08/3304,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,336,Pleiades Sector KC-V c2-13,27/08/3304,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,336,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,339,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,342,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,14,69,3304-08-27 19:23,345,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,16,69,3304-08-27 19:23,345,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,16,69,3304-08-27 19:23,348,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,16,69,3304-08-27 19:23,351,Pleiades Sector KC-V c2-13,513041,2018-08-27 19:23
Anonymous,5,16,70,3304-09-11 00:20,358,Wolf 1279,513056,2018-09-11 00:20
Anonymous,5,16,70,3304-09-11 00:20,361,Wolf 1279,513056,2018-09-11 00:20
Anonymous,5,16,70,3304-09-11 00:20,376,Wolf 1279,513056,2018-09-11 00:20
Anonymous,5,16,71,3304-09-15 20:44,377,Col 285 Sector UP-V b3-2,513060,2018-09-15 20:44
Anonymous,5,16,72,3304-09-18 00:43,378,HIP 17044,513063,2018-09-18 00:43
Anonymous,5,16,72,3304-09-18 00:43,396,HIP 17044,513063,2018-09-18 00:43
Anonymous,5,16,73,3304-09-21 01:33,397,HIP 14673,513066,2018-09-21 01:33
Anonymous,,5,2,3304-04-19 18:39,8,Aries Dark Region QY-Q b5-0,512911,2018-04-19 18:39
Anonymous,5,2,8,3304-04-02 18:25,53,Col 285 Sector OW-D b12-1,512894,2018-04-02 18:25
Anonymous,5,3,1,3304-06-23 00:54,1,Pleiades Sector UT-R b4-0,23/06/3304,2018-06-23 00:54
Anonymous,5,3,1,3304-06-23 00:54,1,Pleiades Sector UT-R b4-0,512976,2018-06-23 00:54
Anonymous,,,5,3304-01-28 22:03,56,HIP 17692,512829,2018-01-28 22:03
Anonymous,,,5,3304-01-28 22:03,59,HIP 17692,512829,2018-01-28 22:03
Anonymous,,,5,3304-01-28 22:03,62,HIP 17692,512829,2018-01-28 22:03
Anonymous,,5,6,3304-03-07 10:51,15,Pleiades Sector RO-Q b5-3,512868,2018-03-07 10:51
Anonymous,,,,,6,,,
Anonymous,,,6,3304-09-19 21:02,210,Celaeno,513064,2018-09-19 21:02
Anonymous,6,4,11,3304-10-02 04:51,278,Pleiades Sector GW-W c1-14,513077,2018-10-02 04:51
Anonymous,6,4,11,3304-10-02 04:51,281,Pleiades Sector GW-W c1-14,513077,2018-10-02 04:51
Anonymous,7,17,14,3304-06-24 00:15,47,Arietis Sector GG-Y d80,24/06/3304,2018-06-24 00:15
Anonymous,8,,13,3304-08-28 22:46,211,HR 1360,513042,2018-08-28 22:46
Anonymous,8,,13,3304-08-28 22:46,214,HR 1360,513042,2018-08-28 22:46
Anonymous,8,,13,3304-08-28 22:46,217,HR 1360,513042,2018-08-28 22:46
Anonymous,8,,13,3304-08-28 22:46,223,HR 1360,513042,2018-08-28 22:46
Anonymous,8,,13,3304-08-28 22:46,226,HR 1360,513042,2018-08-28 22:46
Anonymous,8,3,11,3304-04-22 04:01,11,,22/04/3304,2018-04-22 04:01
Anonymous,,,8,3304-09-20 22:06,212,Pleiades Sector YF-N b7-0,513065,2018-09-20 22:06
Anonymous,8,45,2,3303-10-08 11:37,17,,08/10/3303,2017-10-08 11:37
Anonymous,8,45,3,3304-06-22 12:37,18,,22/06/3304,2018-06-22 12:37
Anonymous,8,45,4,3304-06-23 00:48,19,,23/06/3304,2018-06-23 00:48
Anonymous,8,45,4,3304-06-23 00:48,19,Pleiades Sector HR-W d1-36,23/06/3304,2018-06-23 00:48
Anonymous,8,45,4,3304-06-23 00:48,19,Pleiades Sector HR-W d1-36,512976,2018-06-23 00:48
Ansallar,4,5,10,3304-03-25 16:28,100,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,103,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,106,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,109,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,112,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,121,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,124,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,127,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,127,HIP 18266,512886,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,130,HIP 18266,512886,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,55,,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,61,,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,64,,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,67,,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,67,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,70,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,76,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,82,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,85,HIP 18266,25/03/3304,2018-03-25 16:28
Ansallar,4,5,10,3304-03-25 16:28,91,HIP 18266,25/03/3304,2018-03-25 16:28
