id,system,body,siteID,extoolID,type,latitude,longitude,verified,visible,discoveredBy
163,1946,2659,163,\N,2,-71.3647,-9.5844,1,1,14
164,2959,3995,164,\N,3,17.8451,174.0734,1,1,417
165,1693,2272,165,\N,2,40.0443,-112.7293,1,1,156
166,3628,4964,166,\N,2,23.8838,112.0957,1,1,319
167,272,375,167,\N,3,-3.5448,74.3384,1,1,377
168,2967,4005,168,\N,3,14.8502,10.03,1,1,457
169,2967,4006,169,\N,2,-33.9128,111.4718,1,1,457
170,1623,2165,170,\N,2,0.1353,169.0986,1,1,415
171,1714,2304,171,\N,3,18.1459,101.3013,1,1,93
172,2405,3238,172,\N,2,75.1964,134.4374,1,1,544
173,688,982,173,\N,3,44.3652,66.1764,1,1,151
174,688,983,174,\N,2,-79.275,-144.7348,1,1,151
175,275,378,175,\N,2,-20.5576,141.9214,1,1,141
176,275,378,176,\N,2,-19.7239,90.992,1,1,141
177,3651,4989,177,\N,2,-1.2325,-132.3256,1,1,93
178,428,605,178,\N,2,-24.9645,17.4197,1,1,455
179,3617,4948,179,\N,3,-11.303,173.8533,1,1,578
180,248,343,180,\N,2,-52.2522,66.061,1,1,457
181,2955,3990,181,\N,2,43.5609,-60.8407,1,1,333
182,203,278,182,\N,2,-1.8205,-97.7306,1,1,278
183,751,1064,183,\N,3,-22.9947,-114.711,1,1,151
184,971,1338,184,\N,3,-39.5402,-24.7416,1,1,457
185,971,1339,185,\N,2,-13.3357,144.7377,1,1,457
186,274,377,186,\N,2,74.1416,-133.788,1,1,14
187,454,647,187,\N,2,35.837,134.9413,1,1,544
188,2953,3988,188,\N,2,-0.2876,-54.9136,1,1,104
189,3269,4443,189,\N,2,30.1896,121.7979,1,1,93
190,4000,5435,190,\N,2,-23.6623,163.0246,1,1,81
191,265,366,191,\N,2,56.1554,-79.5284,1,1,333
192,279,383,192,\N,3,19.3339,109.0684,1,1,104
193,3979,5404,193,\N,2,-12.9533,175.1793,1,1,504
194,2234,3022,194,\N,3,-76.9537,-62.501,1,1,269
195,2305,3103,195,\N,2,62.066,120.3564,1,1,376
196,2164,2932,196,\N,2,-0.667,-22.1723,1,1,95
197,2474,3339,197,\N,3,4.5702,-151.4844,1,1,269
198,2527,3403,198,\N,3,49.7722,-155.6058,1,1,424
199,2527,3408,199,\N,2,-81.5735,-179.1905,1,1,424
200,1608,2148,200,\N,2,-13.4043,121.3351,1,1,230
201,2523,3395,201,\N,2,-44.6429,-170.2771,1,1,81
202,2523,3395,202,\N,2,-22.4894,179.3748,1,1,81
203,2523,3395,203,\N,2,23.1303,-145.5283,1,1,81
204,1963,2676,204,\N,3,62.5638,90.9272,1,1,185
205,229,319,205,\N,2,-62.972,-39.5297,1,1,424
206,229,319,206,\N,2,-3.7164,77.9494,1,1,424
207,229,318,207,\N,2,-5.0434,-94.3361,1,1,424
208,229,321,208,\N,2,0.5975,-51.6425,1,1,424
209,980,1348,209,\N,3,-1.7766,75.3997,1,1,455
210,2526,3402,210,\N,2,-77.4753,170.3577,1,1,415
211,390,555,211,\N,3,75.4651,46.2579,1,1,544
212,1729,2326,212,\N,3,-18.4344,19.0499,1,1,151
213,392,557,213,\N,3,37.2609,-86.8338,1,1,544
214,2555,3449,214,\N,2,-73.2085,-78.675,1,1,265
215,399,573,215,\N,2,52.6386,-177.4796,1,1,544
216,3194,4319,216,\N,2,-53.807,-9.1336,1,1,298
217,3194,4319,217,\N,2,-57.153,-2.2114,1,1,298
218,100,123,218,\N,2,-71.8862,-35.6939,1,1,293
219,3038,4089,219,\N,2,-43.6976,95.263,1,1,247
220,3041,4092,220,\N,2,62.0793,-7.6785,1,1,247
221,730,1035,221,\N,3,38.2918,11.7857,1,1,151
222,3237,4400,222,\N,2,-37.4157,73.4609,1,1,424
223,3237,4400,223,\N,2,-55.1509,64.5371,1,1,424
224,3236,4397,224,\N,2,16.9635,132.6054,1,1,424
225,3236,4398,225,\N,2,80.5953,118.3188,1,1,424
226,3236,4398,226,\N,2,67.1097,-72.1703,1,1,424
227,3608,4931,227,\N,3,-10.2512,134.714,1,1,517
228,3090,4152,228,\N,3,-9.3349,147.0927,1,1,124
229,3498,4807,229,\N,2,4.3376,-128.693,1,1,247
230,1622,2164,230,\N,2,63.5656,78.5628,1,1,333
231,167,228,231,\N,2,34.4191,-97.364,1,1,504
232,2205,2988,232,\N,3,21.2746,153.9088,1,1,517
233,3459,4745,233,\N,2,40.6651,-106.8894,1,1,578
234,25,39,234,\N,3,43.5681,-101.6102,1,1,205
235,3046,4100,235,\N,3,27.0886,-126.4299,1,1,124
236,1638,2187,236,\N,3,-71.1374,-62.083,1,1,333
237,1638,2188,237,\N,3,63.6561,116.0813,1,1,333
238,1784,2398,238,\N,2,28.3456,130.3734,1,1,185
239,3989,5417,239,\N,3,-42.0464,78.337,1,1,357
240,3986,5414,240,\N,3,-4.3495,76.882,1,1,357
241,3984,5411,241,\N,2,48.3547,155.8408,1,1,514
242,2517,3389,242,\N,2,29.8963,101.6983,1,1,278
243,3793,5173,243,\N,2,5.7566,15.556,1,1,276
244,389,552,244,\N,2,62.9568,32.7502,1,1,298
245,43,60,245,\N,2,32.963,13.7848,1,1,357
246,3242,4409,246,\N,3,67.9182,62.859,1,1,209
247,4264,5799,247,\N,2,52.8317,166.5581,1,1,287
248,4264,5799,248,\N,2,12.5801,-100.5604,1,1,287
249,1169,1581,249,\N,2,36.5986,105.6695,1,1,247
250,2224,3010,250,\N,2,-42.8051,-107.782,1,1,578
251,1174,1586,251,\N,2,14.9126,-26.1817,1,1,247
252,2224,3010,252,\N,2,11.7136,-110.5206,1,1,578
253,1174,1587,253,\N,3,-74.4543,16.9133,1,1,247
254,442,624,254,\N,2,-43.9122,-25.5984,1,1,578
255,442,625,255,\N,3,67.0345,-18.0443,1,1,578
256,1098,1490,256,\N,3,21.0383,13.8361,1,1,557
257,26,41,257,\N,3,-3.3997,14.4115,1,1,64
258,1740,2343,258,\N,3,2.5949,62.8429,1,1,578
259,3211,4353,259,\N,2,60.0095,81.6666,1,1,228
260,264,365,260,\N,2,-29.7083,66.26,1,1,482
261,242,334,261,\N,2,8.3591,57.5796,1,1,298
262,284,388,262,\N,3,44.8863,-65.6271,1,1,564
263,1793,2408,263,\N,2,9.9747,-31.6727,1,1,289
264,1632,2180,264,\N,2,16.7588,-73.044,1,1,232
265,3203,4329,265,\N,3,35.5105,104.1677,1,1,520
266,4194,5723,266,\N,3,24.5716,172.2305,1,1,156
267,3208,4345,267,\N,2,23.8646,-109.4357,1,1,157
268,1717,2310,268,\N,3,-72.1171,-44.0002,1,1,185
269,944,1305,269,\N,2,-3.4298,149.2404,1,1,338
270,3205,4334,270,\N,3,74.6194,-70.0631,1,1,333
271,3219,4374,271,\N,2,-14.1362,73.8286,1,1,241
272,2561,3457,272,\N,3,20.018,-43.1724,1,1,532
273,3099,4163,273,\N,2,-55.6625,-77.1845,1,1,217
274,3206,4337,274,\N,3,-52.8874,152.1098,1,1,532
275,383,544,275,\N,2,-46.5584,13.5343,1,1,287
276,1051,1429,276,\N,2,-35.8882,54.4247,1,1,413
277,2470,3331,277,\N,2,-17.1625,-122.5954,1,1,544
278,1451,1954,278,\N,2,57.3897,149.9806,1,1,241
279,2226,3012,279,\N,3,8.8177,28.7015,1,1,315
280,3171,4287,280,\N,2,6.9975,27.1035,1,1,311
281,2472,3336,281,\N,2,29.4301,-135.8683,1,1,395
282,2460,3311,282,\N,2,-0.6408,-56.7406,1,1,504
283,3891,5300,283,\N,2,-18.8698,55.7434,1,1,185
284,3891,5301,284,\N,2,-3.3535,-61.7278,1,1,185
285,957,1319,285,\N,3,12.309,111.4561,1,1,223
286,1054,1433,286,\N,2,16.2239,-73.6566,1,1,413
287,2232,3020,287,\N,3,-21.5115,-168.2783,1,1,333
288,2232,3020,288,\N,3,-69.2623,-179.429,1,1,333
289,396,568,289,\N,3,30.8732,-107.0255,1,1,554
290,1444,1944,290,\N,3,25.9321,-112.2702,1,1,333
291,1444,1944,291,\N,3,31.5709,-165.5705,1,1,333
292,3104,4170,292,\N,2,-68.0141,-7.6297,1,1,260
293,1447,1950,293,\N,3,25.4109,18.326,1,1,333
294,1447,1950,294,\N,3,54.9058,67.3426,1,1,333
295,1447,1949,295,\N,3,20.8152,-134.95,1,1,263
296,396,569,296,\N,3,-52.9461,-172.3287,1,1,554
297,396,570,297,\N,3,-7.7114,-107.0219,1,1,554
298,2247,3036,298,\N,2,-53.5745,-169.4308,1,1,289
299,2477,3342,299,\N,2,-12.0317,-173.7074,1,1,532
300,3099,4164,300,\N,2,4.7162,-169.6947,1,1,124
301,3099,4163,301,\N,2,-65.9036,-124.0971,1,1,546
302,1642,2192,302,\N,2,3.6299,66.3181,1,1,520
303,2369,3192,303,\N,3,22.765,-127.3523,1,1,193
304,1441,1940,304,\N,2,-19.079,-110.321,1,1,333
305,1441,1940,305,\N,2,-64.701,-142.2207,1,1,333
306,3099,4163,306,\N,2,-55.0364,-91.4831,1,1,333
307,3099,4163,307,\N,2,15.055,39.0033,1,1,524
308,35,51,308,\N,2,12.5401,-128.645,1,1,269
309,1164,1576,309,\N,3,21.2542,-96.0127,1,1,93
310,1452,1955,310,\N,3,-18.6311,-65.8637,1,1,532
311,2034,2777,311,\N,3,-21.2869,3.1438,1,1,230
312,3475,4774,312,\N,3,17.7556,83.815,1,1,578
313,2932,3966,313,\N,2,-63.4614,-99.0323,1,1,333
314,2931,3965,314,\N,2,-40.889,111.1341,1,1,333
315,2930,3964,315,\N,3,-37.7669,156.2036,1,1,532
316,2928,3962,316,\N,2,56.1869,-174.1104,1,1,278
317,3024,4073,317,\N,3,-4.4995,-44.699,1,1,124
318,3024,4073,318,\N,3,-20.0604,-147.3374,1,1,124
319,3432,4706,319,\N,3,2.3277,-160.4056,1,1,263
320,3425,4691,320,\N,3,-78.21,3.0465,1,1,327
321,1426,1922,321,\N,3,-53.9406,-94.2524,1,1,267
322,1426,1922,322,\N,3,-44.7821,44.7973,1,1,267
323,3094,4157,323,\N,3,-6.2276,154.9675,1,1,50
324,3102,4168,324,\N,2,25.6692,61.6668,1,1,50
325,3111,4179,325,\N,2,26.9913,60.4447,1,1,124
326,3459,4744,326,\N,2,-46.3639,81.6301,1,1,303
327,3440,4716,327,\N,3,-5.6241,-75.1613,1,1,333
328,3457,4736,328,\N,3,-36.334,112.7076,1,1,532
329,3457,4737,329,\N,2,-17.1879,-72.6435,1,1,532
330,1429,1928,330,\N,2,14.3018,-0.7748,1,1,267
331,1429,1928,331,\N,2,7.6586,4.0524,1,1,267
332,3023,4072,332,\N,2,46.4995,-119.5775,1,1,457
333,3025,4074,333,\N,3,-11.3302,-144.0586,1,1,278
334,3470,4768,334,\N,3,-26.5001,118.3241,1,1,295
335,3132,4204,335,\N,2,-51.6993,117.3884,1,1,532
336,1948,2661,336,\N,3,29.7928,-178.7333,1,1,185
337,1947,2660,337,\N,2,-47.554,94.1972,1,1,185
338,2958,3994,338,\N,3,67.1528,59.8554,1,1,185
339,1156,1560,339,\N,2,45.8225,89.6536,1,1,28
340,1155,1559,340,\N,2,-38.8654,-8.5858,1,1,28
341,3439,4714,341,\N,3,-10.5888,94.6422,1,1,346
342,3439,4714,342,\N,3,12.1237,-26.6753,1,1,346
343,559,800,343,\N,2,3.8848,-103.9421,1,1,532
344,559,805,344,\N,3,-52.6732,42.7263,1,1,532
345,3975,5397,345,\N,2,5.2058,-114.2974,1,1,301
346,3975,5397,346,\N,2,10.9516,-164.866,1,1,301
347,3975,5397,347,\N,2,21.8352,114.5203,1,1,301
348,3096,4159,348,\N,2,-74.2454,146.9158,1,1,578
349,581,855,349,\N,3,-9.6652,146.048,1,1,260
350,3975,5397,350,\N,2,60.846,-24.2245,1,1,301
351,3975,5397,351,\N,2,64.7199,-6.9612,1,1,301
352,3975,5397,352,\N,2,-24.6091,162.6035,1,1,301
353,1318,1763,353,\N,3,2.5233,120.4074,1,1,124
354,3975,5397,354,\N,2,-60.5689,-104.7311,1,1,301
355,1318,1763,355,\N,3,-20.2736,-153.7831,1,1,124
356,3975,5397,356,\N,2,-14.4284,-89.37,1,1,301
357,3975,5397,357,\N,2,49.6319,66.2068,1,1,301
358,553,783,358,\N,3,1.3372,132.5914,1,1,532
359,1154,1558,359,\N,2,-63.6738,-73.4454,1,1,197
360,4025,5485,360,\N,2,-23.8037,109.7867,1,1,338
361,1500,2012,361,\N,2,5.5542,58.2723,1,1,64
362,239,331,362,\N,3,35.273,-34.5376,1,1,251
363,2441,3281,363,\N,2,13.5837,144.4442,1,1,532
364,118,148,364,\N,3,-38.6987,75.192,1,1,193
365,1667,2224,365,\N,2,-61.5735,-133.8686,1,1,532
366,3136,4216,366,\N,3,11.2212,-148.0609,1,1,295
367,256,355,367,\N,3,63.5043,126.5045,1,1,578
368,1609,2149,368,\N,2,-44.9959,63.1736,1,1,93
369,3975,5398,369,\N,2,9.8409,42.8603,1,1,301
370,3975,5398,370,\N,2,11.8667,63.2713,1,1,301
371,3975,5398,371,\N,2,21.3354,94.5697,1,1,301
372,3975,5398,372,\N,2,64.2844,-94.2261,1,1,301
373,3975,5398,373,\N,2,-23.804,-145.4891,1,1,301
374,3975,5398,374,\N,2,-13.267,-100.7353,1,1,301
375,3975,5399,375,\N,2,-26.9627,157.9501,1,1,301
376,3975,5399,376,\N,2,-41.4812,100.7617,1,1,301
377,369,523,377,\N,2,-26.3704,62.1302,1,1,547
378,290,398,378,\N,3,-27.8593,-119.9948,1,1,346
379,293,402,379,\N,2,15.9008,-27.8716,1,1,346
380,293,402,380,\N,2,35.2026,-15.1056,1,1,346
381,3975,5399,381,\N,2,-70.5699,-142.8547,1,1,301
382,3975,5399,382,\N,2,-60.5742,-166.0601,1,1,301
383,3975,5399,383,\N,2,-2.7876,-86.6234,1,1,301
384,3975,5399,384,\N,2,19.4572,-172.7343,1,1,301
385,3975,5399,385,\N,2,6.6185,163.9611,1,1,301
386,266,368,386,\N,2,-40.5627,13.6166,1,1,185
387,3975,5400,387,\N,2,-13.9778,-53.1767,1,1,301
388,3975,5400,388,\N,2,16.4465,-47.8807,1,1,301
389,3975,5400,389,\N,2,0.8946,108.6709,1,1,301
390,202,276,390,\N,3,44.886,5.3475,1,1,185
391,3975,5400,391,\N,2,-51.8877,49.5639,1,1,301
392,3975,5400,392,\N,2,-43.2698,30.6496,1,1,301
393,3975,5400,393,\N,2,-21.399,46.6131,1,1,301
394,287,393,394,\N,2,-34.77,65.8667,1,1,28
395,3975,5400,395,\N,2,48.0469,163.3127,1,1,301
396,245,339,396,\N,2,-58.9665,92.2913,1,1,185
397,4001,5437,397,\N,3,10.2711,53.0686,1,1,301
398,4076,5555,398,\N,3,-7.6437,73.3329,1,1,455
399,159,210,399,\N,2,0.6841,-79.7365,1,1,532
400,4001,5437,400,\N,3,-37.6103,135.6382,1,1,301
401,4001,5437,401,\N,3,-10.933,156.2901,1,1,301
402,4001,5437,402,\N,3,-9.9209,147.8966,1,1,301
403,145,183,403,\N,3,26.2888,11.807,1,1,457
404,366,520,404,\N,3,-4.846,-118.7055,1,1,267
405,1680,2258,405,\N,2,22.3978,-154.7624,1,1,206
406,161,217,406,\N,3,64.8043,133.8426,1,1,532
407,3660,5000,407,\N,2,-43.9746,159.2103,1,1,436
408,147,187,408,\N,3,-17.4305,158.3467,1,1,532
409,158,208,409,\N,2,-24.0625,-93.084,1,1,532
410,1378,1861,410,\N,2,54.5498,138.2643,1,1,157
411,1131,1531,411,\N,2,-53.7147,-3.3382,1,1,311
412,355,509,412,\N,3,4.5606,127.3125,1,1,265
413,3540,4860,413,\N,2,-28.0247,-75.0105,1,1,301
414,354,508,414,\N,3,-2.003,159.7314,1,1,346
415,354,508,415,\N,3,-56.1887,173.64,1,1,346
416,353,507,416,\N,2,-18.6005,-103.1441,1,1,346
417,921,1275,417,\N,3,45.919,7.1202,1,1,506
418,3471,4769,418,\N,2,-42.9593,-8.4062,1,1,287
419,340,486,419,\N,2,52.2211,36.6156,1,1,532
420,356,510,420,\N,2,-2.7725,-54.9591,1,1,73
421,1322,1767,421,\N,3,-42.557,-175.2576,1,1,311
422,372,531,422,\N,3,21.5199,-163.8784,1,1,451
423,1132,1532,423,\N,2,-7.535,75.6919,1,1,228
424,327,447,424,\N,2,-55.0403,-158.4971,1,1,532
425,327,448,425,\N,3,-14.2105,72.7031,1,1,532
426,327,450,426,\N,2,-25.0905,15.8882,1,1,532
427,893,1231,427,\N,3,37.2104,49.8156,1,1,475
428,1206,1631,428,\N,2,4.4927,121.8113,1,1,239
429,1133,1533,429,\N,2,14.3191,124.9074,1,1,532
430,2498,3367,430,\N,3,68.7279,78.8387,1,1,247
431,2498,3367,431,\N,3,-75.3008,135.3402,1,1,247
432,2498,3367,432,\N,3,-29.4655,176.109,1,1,247
433,3898,5308,433,\N,3,-27.5006,-122.0621,1,1,451
434,997,1367,434,\N,2,-62.6342,-91.4905,1,1,247
435,4130,5630,435,\N,2,-21.82,-50.6533,1,1,578
436,4130,5630,436,\N,2,-65.5661,-48.2856,1,1,578
437,4130,5630,437,\N,2,-56.6727,33.8911,1,1,578
438,2343,3156,438,\N,2,-28.1389,-94.8748,1,1,311
439,2317,3119,439,\N,2,6.9661,-4.0104,1,1,532
440,2318,3124,440,\N,2,0.5184,127.5053,1,1,532
441,2320,3126,441,\N,2,-60.3672,-36.4008,1,1,532
442,1324,1769,442,\N,2,-71.716,10.3593,1,1,547
443,997,1368,443,\N,3,16.4524,85.8059,1,1,504
444,2186,2964,444,\N,2,64.6116,90.4699,1,1,532
445,1158,1562,445,\N,2,6.6837,-87.5746,1,1,532
