id,system,body,siteID,extoolID,type,latitude,longitude,verified,visible,discoveredBy
160,1819,2543,160,\N,2,-12.2552,164.7699,1,1,225
161,1819,2543,161,\N,2,-21.6341,-37.1615,1,1,225
162,1820,2544,162,\N,2,70.7989,-84.9342,1,1,225
163,1800,2520,163,\N,2,-69.2935,-18.6659,1,1,225
164,1800,2520,164,\N,2,-50.6402,-121.6081,1,1,225
165,907,1281,165,\N,2,38.1733,-84.5547,1,1,222
166,3183,4398,166,\N,2,14.3586,21.7531,1,1,511
167,2463,3365,167,\N,2,-31.6611,131.5904,1,1,541
168,2466,3368,168,\N,2,-68.4292,121.9692,1,1,240
169,2466,3368,169,\N,2,-82.6417,-131.981,1,1,240
170,2466,3369,170,\N,2,-59.9544,-17.2696,1,1,240
171,2466,3369,171,\N,2,20.7175,149.4276,1,1,240
172,2466,3369,172,\N,2,33.7619,82.5425,1,1,240
173,907,1281,173,\N,2,79.5673,-124.125,1,1,222
174,3188,4404,174,\N,2,53.4022,-158.22,1,1,378
175,2083,2861,175,\N,2,18.632,67.7756,1,1,468
176,1892,2626,176,\N,2,-39.21,-75.6559,1,1,539
177,1892,2626,177,\N,2,-20.5702,-41.8513,1,1,539
178,1892,2626,178,\N,2,-84.7355,176.4719,1,1,539
179,1892,2626,179,\N,2,-82.8892,126.6259,1,1,539
180,1892,2626,180,\N,2,-49.5312,162.4323,1,1,539
181,1892,2626,181,\N,2,-25.59,108.6682,1,1,539
182,1892,2626,182,\N,2,3.7697,107.2656,1,1,539
183,1882,2614,183,\N,2,-17.4648,56.4018,1,1,539
184,3829,5246,184,\N,2,-0.842,27.0597,1,1,398
185,1882,2615,185,\N,2,-67.1132,15.8447,1,1,539
186,3205,4422,186,\N,2,59.5531,-106.7128,1,1,445
187,2451,3352,187,\N,2,-84.0104,-45.8012,1,1,497
188,2451,3352,188,\N,2,-53.6158,169.4302,1,1,497
189,3208,4425,189,\N,2,-51.6385,122.2088,1,1,406
190,3184,4399,190,\N,2,-47.9164,-60.5792,1,1,88
191,2070,2846,191,\N,2,59.9999,-136.811,1,1,378
192,3190,4406,192,\N,2,34.0238,157.0098,1,1,245
193,3199,4416,193,\N,2,-49.3228,20.9189,1,1,406
194,3194,4410,194,\N,2,-37.5191,-12.9901,1,1,240
195,3194,4410,195,\N,2,-66.1433,-134.9137,1,1,240
196,1889,2622,196,\N,2,-29.4094,-6.2246,1,1,524
197,2459,3361,197,\N,2,48.8255,-130.1337,1,1,468
198,3197,4414,198,\N,2,-1.9483,32.5794,1,1,212
199,2394,3289,199,\N,2,-16.8646,30.6691,1,1,541
200,3192,4408,200,\N,2,-21.3146,-50.741,1,1,500
201,3187,4403,201,\N,2,38.338,102.301,1,1,500
202,2457,3359,202,\N,2,48.6367,25.1499,1,1,500
203,1950,2699,203,\N,2,-4.6183,-92.1197,1,1,511
204,386,559,204,\N,2,-4.2456,96.55,1,1,355
205,2429,3329,205,\N,2,40.6109,-170.1816,1,1,355
206,888,1253,206,\N,2,12.954,-86.0887,1,1,468
207,45,64,207,\N,2,-30.2077,35.7737,1,1,379
