id,system,body,siteID,extoolID,type,latitude,longitude,verified,visible,discoveredBy
38,770,1087,38,\N,1,13.5402,140.2993,1,1,44
39,792,1114,39,\N,1,-64.0736,-27.7055,1,1,44
40,792,1114,40,\N,1,-30.1192,-74.0093,1,1,44
41,792,1114,41,\N,1,-45.8336,-139.5594,1,1,44
42,1304,1753,42,\N,1,14.1399,-158.4774,0,1,44
43,1304,1753,43,\N,1,-66.5205,167.9569,0,1,44
44,1305,1755,44,\N,1,43.1344,61.7306,0,1,44
45,1305,1755,45,\N,1,47.5327,150.6297,0,1,44
46,1306,1756,46,\N,1,69.5822,-65.6835,0,1,44
47,1306,1757,47,\N,1,-15.1114,-19.0249,0,1,44
48,1310,1761,48,\N,1,19.1472,-74.7557,0,1,44
49,1310,1762,49,\N,1,-25.7799,92.8599,0,1,44
50,1310,1764,50,\N,1,39.8712,9.8842,0,1,44
51,1310,1763,51,\N,1,-0.3307,56.0831,0,1,44
52,1311,1765,52,\N,1,-24.9527,-43.5946,0,1,44
53,1312,1767,53,\N,1,-51.1798,84.8238,0,1,44
54,1312,1766,54,\N,1,16.3128,85.3387,0,1,44
55,1312,1766,55,\N,1,-40.1837,173.1855,0,1,44
56,1312,1768,56,\N,1,46.4111,109.9064,0,1,44
57,1312,1769,57,\N,1,5.4721,-52.5514,0,1,44
58,1313,1770,58,\N,1,59.3803,159.9808,0,1,44
59,1313,1771,59,\N,1,-67.0822,-133.4404,0,1,44
60,1322,1783,60,\N,1,25.0470,-179.8852,0,1,376
61,1434,1940,61,\N,1,-83.0984,32.6312,0,1,44
62,1435,1941,62,\N,1,5.8204,-51.4230,0,1,44
63,1674,2266,63,\N,1,72.0505,-56.1021,0,1,44
64,1684,2280,64,\N,1,33.0752,12.2098,0,1,44
65,1837,2494,65,\N,1,-30.0396,-149.4684,1,1,296
66,1845,2503,66,\N,1,-42.0381,9.3240,0,1,44
67,1847,2505,67,\N,1,-15.4508,-127.4753,0,1,296
68,1847,2506,68,\N,1,42.6634,95.1986,1,1,296
69,1847,2507,69,\N,1,-4.2054,-148.8758,0,1,296
70,1849,2509,70,\N,1,-27.7507,-98.7055,0,1,296
71,1859,2538,71,\N,1,28.3995,89.7813,0,1,44
72,1866,2548,72,\N,1,-35.3982,126.2055,1,1,44
73,1888,2595,73,\N,1,25.0856,114.2113,0,1,44
74,1888,2595,74,\N,1,34.1690,-105.1043,0,1,44
75,1888,2596,75,\N,1,45.0142,-36.2342,0,1,44
76,1888,2596,76,\N,1,-17.1079,139.6668,0,1,44
77,1888,2596,77,\N,1,-23.3599,107.6398,0,1,44
78,1888,2596,78,\N,1,-16.4619,107.9966,0,1,44
79,1888,2596,79,\N,1,-13.3061,53.8875,0,1,44
80,1924,2639,80,\N,1,67.0093,75.6757,0,1,44
81,2043,2791,81,\N,1,32.3710,-66.7544,1,1,44
82,2043,2792,82,\N,1,-7.0199,3.7237,1,1,44
83,2051,2803,83,\N,1,11.4400,48.4300,1,1,358
84,2051,2803,84,\N,1,6.8700,135.3200,1,1,509
85,2053,2805,85,\N,1,-36.3052,-80.1392,1,1,44
86,2053,2805,86,\N,1,-44.4303,-108.1785,1,1,44
87,2053,2805,87,\N,1,57.5678,-150.0415,1,1,44
88,2241,3025,88,\N,1,47.4240,177.7826,0,1,44
89,2575,3485,89,\N,1,75.7750,13.5711,0,1,44
90,2575,3486,90,\N,1,-13.6501,-40.9802,0,1,44
91,2586,3501,91,\N,1,-68.5446,93.1421,1,1,44
92,2589,3506,92,\N,1,74.4974,-113.2824,1,1,44
93,2589,3506,93,\N,1,26.9764,-177.0129,0,1,44
94,2594,3513,94,\N,1,-35.8956,-167.5493,0,1,44
95,2594,3512,95,\N,1,26.7208,-35.4759,0,1,44
96,3073,4164,96,\N,1,27.1497,163.0964,1,1,168
97,3073,4165,97,\N,1,-29.4270,-43.7290,1,1,168
98,3571,4871,98,\N,1,46.7425,28.6299,0,1,296
99,3599,4911,99,\N,1,-28.3347,-137.5307,0,1,102
100,3599,4912,100,\N,1,-45.7667,-163.9887,1,1,102
101,3599,4913,101,\N,1,37.2984,-18.4852,0,1,102
102,1278,1717,102,\N,1,50.6245,-179.3078,1,1,57
103,3599,4912,103,\N,1,-4.1015,69.9954,0,1,102
104,3601,4915,104,\N,1,45.1790,-134.3400,0,1,102
105,3646,4969,105,\N,1,-781.0000,157.4734,0,1,296
106,3652,4976,106,\N,1,-35.3026,125.7626,0,1,296
107,3652,4975,107,\N,1,-38.2393,-57.4669,0,1,296
108,3660,4985,108,\N,1,60.6023,116.1723,0,1,296
109,3673,4999,109,\N,1,29.9000,-125.4000,0,1,290
110,3684,5016,110,\N,1,-42.9412,-83.0116,1,1,296
111,3684,5017,111,\N,1,35.4996,60.7949,1,1,296
112,3699,5037,112,\N,1,23.1655,121.1066,1,1,296
113,3699,5038,113,\N,1,-38.4706,34.9521,1,1,296
114,3712,5054,114,\N,1,33.0642,63.7917,0,1,44
115,3712,5055,115,\N,1,18.6211,-119.2363,0,1,44
116,3721,5068,116,\N,1,-15.4903,39.8149,0,1,296
117,3721,5069,117,\N,1,19.7509,148.6462,0,1,296
118,3721,5070,118,\N,1,-33.8064,-154.9665,0,1,296
119,3721,5071,119,\N,1,5.0520,174.6483,1,1,296
120,3723,5073,120,\N,1,26.4682,-42.5670,0,1,44
121,3724,5074,121,\N,1,45.1199,101.7850,0,1,296
122,3738,5092,122,\N,1,40.2611,95.5838,0,1,296
123,3740,5094,123,\N,1,-14.6653,106.3722,0,1,102
124,3739,5093,124,\N,1,49.7332,18.5988,0,1,102
125,3740,5094,125,\N,1,53.3894,-10.1255,0,1,102
126,3740,5094,126,\N,1,52.1812,-16.2724,0,1,102
127,3740,5094,127,\N,1,53.2032,146.4852,0,1,102
128,3748,5102,128,\N,1,8.3288,-6.3952,0,1,296
129,3748,5103,129,\N,1,20.6584,-137.4866,0,1,296
130,3750,5105,130,\N,1,-33.0878,-55.8072,0,1,102
131,3762,5119,131,\N,1,-48.4500,-148.2100,0,1,290
132,3762,5119,132,\N,1,15.0000,-58.0000,0,1,436
133,3762,5119,133,\N,1,13.7745,96.5979,0,1,290
134,3762,5118,134,\N,1,41.7063,-149.0782,0,1,150
135,3765,5123,135,\N,1,-42.6763,41.8451,0,1,44
136,3772,5130,136,\N,1,29.2907,48.4414,0,1,296
137,3781,5144,137,\N,1,-22.2293,-116.6219,0,1,44
138,3782,5146,138,\N,1,18.6100,-172.8300,0,1,377
139,3782,5146,139,\N,1,-16.9000,45.0000,1,1,305
140,3784,5149,140,\N,1,-44.5895,3.2548,1,1,44
141,3937,5364,141,\N,1,32.7918,-43.1520,0,1,44
142,3937,5365,142,\N,1,23.5008,93.1131,0,1,44
143,3937,5366,143,\N,1,64.8990,177.7283,0,1,44
144,3937,5367,144,\N,1,-9.3071,-68.8657,0,1,44
145,3937,5368,145,\N,1,-55.8520,27.1621,0,1,44
146,3937,5369,146,\N,1,38.8915,38.7007,0,1,44
147,3937,5370,147,\N,1,-15.9599,-69.2697,0,1,44
148,3937,5370,148,\N,1,41.8731,134.5396,0,1,44
149,3937,5363,149,\N,1,57.5354,54.3477,0,1,44
150,3996,5442,150,\N,1,42.8600,-120.4522,1,1,44
151,3996,5443,151,\N,1,-9.7139,-48.0877,1,1,44
152,3996,5445,152,\N,1,40.7813,62.0678,1,1,44
153,4063,5543,153,\N,1,35.6646,142.5172,0,1,44
154,4064,5544,154,\N,1,-56.4189,-34.5020,0,1,44
155,4068,5548,155,\N,1,35.3397,-32.9491,1,1,376
156,4071,5554,156,\N,1,30.7041,-150.4893,0,1,376
157,4079,5562,157,\N,1,16.1498,-158.8789,0,1,376
158,4082,5565,158,\N,1,-26.8956,169.1858,0,1,376
159,4089,5573,159,\N,1,34.7688,-16.4138,1,1,296
160,4091,5575,160,\N,1,-29.1483,-45.3867,1,1,376
161,4092,5576,161,\N,1,18.6311,63.9476,0,1,376
162,4094,5578,162,\N,1,-27.6751,-176.5130,0,1,376
163,4095,5579,163,\N,1,-46.8845,23.8308,1,1,376
164,4096,5580,164,\N,1,8.4561,67.6568,1,1,376
165,4097,5581,165,\N,1,63.5190,80.2840,1,1,376
166,1226,1651,166,\N,1,-42.0279,-68.2638,1,1,252
167,4098,5582,167,\N,1,-35.4551,-137.2108,0,1,376
168,1226,1651,168,\N,1,-47.9076,24.7618,1,1,433
169,4104,5589,169,\N,1,45.9636,-24.2505,0,1,376
170,4106,5591,170,\N,1,35.9285,87.4842,0,1,296
171,4107,5592,171,\N,1,77.1306,104.9414,0,1,376
172,4108,5593,172,\N,1,-29.9010,-100.8393,0,1,376
173,4110,5595,173,\N,1,44.2513,70.1492,0,1,296
174,4112,5597,174,\N,1,47.4143,-175.3465,0,1,376
175,4113,5598,175,\N,1,-2.8187,108.0821,1,1,296
176,4113,5599,176,\N,1,-47.3493,-117.9713,1,1,296
177,4114,5600,177,\N,1,1.3748,-130.3968,1,1,296
178,4114,5601,178,\N,1,-4.0886,27.0908,1,1,296
179,4117,5604,179,\N,1,34.3091,122.3779,0,1,376
180,4121,5609,180,\N,1,29.2395,-39.2951,0,1,44
181,3746,5100,181,\N,1,-57.2365,-68.5428,1,1,296
182,1921,2631,182,\N,1,12.9360,-23.2825,0,1,296
183,4103,5588,183,\N,1,79.9750,40.0433,0,1,296
184,4101,5585,184,\N,1,16.4910,-74.6590,1,1,296
185,4093,5577,185,\N,1,-24.9652,-9.2322,0,1,296
186,4122,5610,186,\N,1,8.6567,-134.9854,0,1,296
187,4073,5556,187,\N,1,19.2078,80.9780,0,1,296
188,1856,2534,188,\N,1,49.3642,101.5322,0,1,296
189,4115,5602,189,\N,1,-62.0275,0.8642,0,1,296
190,4072,5555,190,\N,1,-29.3872,85.5253,0,1,296
191,4124,5612,191,\N,1,-15.7137,-134.7950,0,1,296
192,4080,5563,192,\N,1,-6.7920,176.9535,0,1,296
193,3753,5108,193,\N,1,-7.2980,-48.3408,0,1,552
194,4118,5605,194,\N,1,-76.3352,-147.4981,0,1,296
195,3761,5116,195,\N,1,14.9203,74.2978,1,1,296
196,4125,5613,196,\N,1,8.2872,-128.1483,0,1,296
197,3741,5095,197,\N,1,-22.4163,95.8587,0,1,376
198,3741,5095,198,\N,1,-22.4163,118.9933,0,1,376
199,4086,5570,199,\N,1,-34.0377,31.6239,0,1,296
200,4116,5603,200,\N,1,-48.0696,138.3646,1,1,296
201,3774,5132,201,\N,1,9.3701,57.1116,0,1,296
202,629,910,202,\N,1,5.4734,-58.5994,0,1,150
203,629,912,203,\N,1,10.6752,153.8643,0,1,150
204,629,911,204,\N,1,-10.1961,70.6789,0,1,150
205,629,913,205,\N,1,3.6547,-56.4864,0,1,150
206,629,914,206,\N,1,-48.5321,130.0329,0,1,150
207,630,915,207,\N,1,1.6073,51.0927,0,1,150
208,630,916,208,\N,1,49.8323,76.1330,0,1,150
209,630,917,209,\N,1,40.3593,-140.3253,0,1,150
210,849,1183,210,\N,1,24.7518,145.5895,0,1,150
211,725,1032,211,\N,1,1.6110,138.6982,0,1,296
212,725,1032,212,\N,1,-4.9188,-124.2050,0,1,296
213,725,1032,213,\N,1,-12.3247,-154.8402,0,1,296
214,725,1033,214,\N,1,14.4155,-111.9569,0,1,296
215,636,925,215,\N,1,-24.0963,82.5463,0,1,296
216,806,1128,216,\N,1,24.5223,47.4451,0,1,296
217,806,1128,217,\N,1,0.0688,12.2857,0,1,296
218,806,1128,218,\N,1,77.7034,-42.8619,0,1,296
219,4056,5530,219,\N,1,-34.8055,138.5732,0,1,296
220,3658,4982,220,\N,1,-13.7365,152.332,1,1,296
221,842,1176,221,\N,1,-36.7064,-40.1587,0,1,150
222,3658,4983,222,\N,1,20.274,-54.5695,0,1,296
223,1852,2524,223,\N,1,-9.7949,144.907,0,1,296
224,746,1060,224,\N,1,54.3358,-15.2762,0,1,296
225,810,1136,225,\N,1,-9.3393,168.9438,1,1,296
226,810,1137,226,\N,1,2.6398,-85.4569,0,1,296
227,810,1138,227,\N,1,2.6398,-85.4569,0,1,296
228,778,1098,228,\N,1,-29.3087,-152.032,1,1,296
229,778,1097,229,\N,1,-48.0967,-93.0944,1,1,296
230,778,1096,230,\N,1,-37.8407,136.2638,1,1,296
231,778,1095,231,\N,1,2.2694,137.3063,1,1,296
232,1850,2510,232,\N,1,-69.8872,81.6594,1,1,296
233,1850,2511,233,\N,1,48.9635,-77.4194,0,1,296
234,1850,2512,234,\N,1,-33.3609,13.0395,0,1,296
235,1850,2513,235,\N,1,7.1356,57.8464,0,1,296
236,1850,2514,236,\N,1,-2.7992,-39.5237,0,1,296
237,1850,2515,237,\N,1,-45.8692,46.5586,0,1,296
238,3703,5043,238,\N,1,63.4538,93.4521,0,1,44
239,1924,2642,239,\N,1,1.431,-163.7871,0,1,44
240,1924,2641,240,\N,1,4.0068,-64.664,0,1,44
241,1924,2640,241,\N,1,-36.7939,-132.2166,0,1,44
242,2052,2804,242,\N,1,-17.3355,38.6929,0,1,44
243,3983,5425,243,\N,1,57.1006,34.4997,0,1,140
244,3670,4996,244,\N,1,-25.6799,76.9451,0,1,140
245,3760,5115,245,\N,1,-44.4573,22.608,0,1,326
246,3603,4917,246,\N,1,-7.6381,134.737,0,1,140
247,3937,5365,247,\N,1,-77.5723,91.8264,0,1,44
248,3937,5365,248,\N,1,-7.0863,76.3834,0,1,44
249,3937,5365,249,\N,1,-2.4927,83.9776,0,1,44
250,3937,5365,250,\N,1,-14.2953,57.7605,0,1,44
251,3937,5365,251,\N,1,69.8824,131.8319,0,1,44
252,3937,5366,252,\N,1,42.0973,-108.3557,0,1,44
253,3937,5366,253,\N,1,17.7331,-121.6675,0,1,44
254,3937,5367,254,\N,1,-1.0096,33.9185,0,1,44
255,3937,5369,255,\N,1,-27.9887,-104.3478,0,1,44
256,3937,5369,256,\N,1,-6.2658,-128.4091,0,1,44
257,3937,5369,257,\N,1,32.7805,-148.5852,0,1,44
258,3937,5370,258,\N,1,-18.4546,40.3619,0,1,44
259,3937,5363,259,\N,1,-2.1639,7.1949,0,1,44
260,3937,5363,260,\N,1,-47.5745,125.145,0,1,44
261,3937,5363,261,\N,1,-62.7656,151.6215,0,1,44
262,3937,5363,262,\N,1,49.2191,-164.0062,0,1,44
263,3937,5363,263,\N,1,7.3514,-134.8918,0,1,44
264,4052,5526,264,\N,1,-37.9108,-34.6491,0,1,187
265,3351,4585,265,\N,1,51.6873,78.0507,1,1,326
266,3334,4566,266,\N,1,41.5847,-120.3551,1,1,326
267,3703,5043,267,\N,1,27.1805,163.9236,0,1,146
268,3703,5043,268,\N,1,-23.9689,94.4356,0,1,146
269,1864,2546,269,\N,1,18.0216,-143.4739,0,1,36
270,1257,1689,270,\N,1,-12.0481,54.8704,0,1,36
271,3711,5053,271,\N,1,-0.2416,-33.3165,1,1,146
272,2909,3934,272,\N,1,-22.7489,111.3053,1,1,44
273,1241,1667,273,\N,1,-43.6457,-128.9808,0,1,168
274,2910,3935,274,\N,1,-4.6478,117.976,1,1,44
275,2413,3264,275,\N,1,40.8127,144.8862,1,1,44
276,2904,3929,276,\N,1,32.7632,-60.1173,1,1,44
277,2914,3940,277,\N,1,38.495,11.9215,1,1,44
278,2919,3945,278,\N,1,50.8538,-117.1459,1,1,44
279,2414,3265,279,\N,1,-19.1704,60.3092,1,1,44
280,2920,3946,280,\N,1,70.3001,138.1806,1,1,44
281,2924,3950,281,\N,1,-21.4005,-66.8765,1,1,44
282,2923,3949,282,\N,1,-11.2343,-38.2777,1,1,44
283,2912,3938,283,\N,1,-15.2284,22.8234,1,1,44
284,3733,5086,284,\N,1,3.346,40.687,0,1,146
285,3733,5087,285,\N,1,-29.1527,91.9741,0,1,146
286,3733,5087,286,\N,1,-0.2578,28.4786,0,1,146
287,3733,5087,287,\N,1,24.2206,-16.2839,0,1,146
288,3733,5087,288,\N,1,-42.2743,136.1496,0,1,146
289,3733,5087,289,\N,1,-46.6122,-37.9316,0,1,146
290,3733,5087,290,\N,1,-36.6913,-50.697,0,1,146
291,3768,5126,291,\N,1,-20.3034,-156.9889,0,1,146
292,747,1061,292,\N,1,34.1045,-39.6165,1,1,146
293,747,1061,293,\N,1,-6.4767,90.6038,0,1,146
294,747,1061,294,\N,1,-52.302,29.112,0,1,146
295,747,1061,295,\N,1,-49.5156,139.5618,0,1,146
296,747,1061,296,\N,1,-25.72,67.685,0,1,146
297,747,1062,297,\N,1,42.26,52.4632,0,1,146
298,747,1062,298,\N,1,45.904,-38.2888,0,1,146
299,747,1062,299,\N,1,12.159,-171.1822,0,1,146
300,2905,3930,300,\N,1,-29.6646,22.6391,1,1,168
301,1834,2488,301,\N,1,13.6961,51.2678,0,1,342
302,1834,2489,302,\N,1,-7.2083,-118.142,0,1,342
303,1834,2490,303,\N,1,33.5197,90.8506,0,1,342
304,1834,2491,304,\N,1,-50.9409,126.9363,0,1,342
305,3661,4986,305,\N,1,-47.6979,157.8554,0,1,342
306,3619,4938,306,\N,1,-25.01,137.89,0,1,484
307,3570,4870,307,\N,1,37.0556,-17.285,0,1,342
308,2917,3943,308,\N,1,27.2606,-140.9527,1,1,44
309,3718,5063,309,\N,1,9.8581,-170.4947,0,1,342
310,3718,5064,310,\N,1,39.386,-52.9845,0,1,342
311,1832,2485,311,\N,1,37.5042,152.5776,0,1,342
312,1832,2486,312,\N,1,-24.8967,-150.0154,0,1,342
313,3719,5065,313,\N,1,30.1385,82.806,0,1,342
314,3716,5060,314,\N,1,-29.4004,-124.3776,0,1,342
315,3717,5061,315,\N,1,-1.9465,161.9445,0,1,342
316,3717,5062,316,\N,1,-5.415,-64.157,0,1,342
317,3720,5066,317,\N,1,-3.8252,-136.3987,0,1,342
318,3720,5067,318,\N,1,-56.3585,-56.7921,0,1,342
319,129,164,319,\N,1,-20.7723,-152.5059,1,1,44
320,137,173,320,\N,1,10.3977,105.8632,1,1,44
321,130,166,321,\N,1,-60.7969,-67.3003,1,1,44
322,131,167,322,\N,1,5.6927,-169.7609,1,1,44
323,178,246,323,\N,1,-19.05,-66.3107,1,1,44
324,3674,5000,324,\N,1,36.9059,-152.9443,0,1,160
325,3674,5000,325,\N,1,3.4314,-131.1892,0,1,160
326,3674,5001,326,\N,1,-40.1338,76.6832,0,1,160
327,3674,5001,327,\N,1,17.9091,38.5037,0,1,160
328,3674,5001,328,\N,1,-5.1276,-171.5981,0,1,160
329,3674,5001,329,\N,1,2.1126,-108.6657,0,1,160
330,3674,5002,330,\N,1,42.8528,66.1563,0,1,160
331,3674,5003,331,\N,1,-28.3365,-111.5743,0,1,160
332,3674,5003,332,\N,1,-82.117,160.4503,0,1,160
333,3674,5003,333,\N,1,-24.3428,129.7692,0,1,160
334,3674,5003,334,\N,1,22.7523,114.1919,0,1,160
335,3674,5004,335,\N,1,41.7374,138.1212,0,1,160
336,3674,5004,336,\N,1,-16.3188,86.7108,0,1,160
337,3674,5004,337,\N,1,-30.8023,112.5342,0,1,160
338,3674,5004,338,\N,1,45.177,-18.2804,0,1,160
339,3674,5004,339,\N,1,20.1576,-92.2904,0,1,160
340,3674,5004,340,\N,1,-32.9532,-29.3219,0,1,160
341,3674,5005,341,\N,1,34.2915,127.8629,0,1,160
342,3674,5005,342,\N,1,4.0214,62.6072,0,1,160
343,3674,5005,343,\N,1,69.5203,-40.2816,0,1,160
344,3674,5005,344,\N,1,18.8873,-77.5258,0,1,160
345,3674,5005,345,\N,1,-39.9433,-145.5019,0,1,160
346,3674,5005,346,\N,1,-45.5004,-91.2213,0,1,160
347,3674,5005,347,\N,1,-37.1723,-54.0426,0,1,160
348,3687,5022,348,\N,1,-0.5358,159.4644,0,1,160
349,3687,5022,349,\N,1,5.7666,150.8526,0,1,160
350,3685,5018,350,\N,1,-19.3117,-172.739,0,1,160
351,3685,5018,351,\N,1,63.6897,-144.7704,0,1,160
352,3685,5019,352,\N,1,19.2574,-131.1254,0,1,160
353,3686,5020,353,\N,1,-17.944,100.0816,0,1,160
354,3686,5020,354,\N,1,26.4021,113.9706,0,1,160
355,3686,5020,355,\N,1,5.0887,168.1508,0,1,160
356,3686,5020,356,\N,1,-4.4613,-139.5412,0,1,160
357,3686,5020,357,\N,1,-2.3243,-118.2805,0,1,160
358,3686,5021,358,\N,1,34.8256,-44.8147,0,1,160
359,3686,5021,359,\N,1,23.333,-78.4002,0,1,160
360,3686,5021,360,\N,1,15.1206,-17.423,0,1,160
361,3686,5021,361,\N,1,-14.0862,5.7719,0,1,160
362,3686,5021,362,\N,1,-5.5247,16.1626,0,1,160
363,3686,5021,363,\N,1,-34.9857,31.6568,0,1,160
364,3686,5021,364,\N,1,56.5684,115.5328,0,1,160
365,1184,1608,365,\N,1,-24.1672,36.7544,1,1,296
366,1262,1696,366,\N,1,74.5603,125.2963,1,1,296
367,1236,1661,367,\N,1,-7.8066,-124.7011,1,1,296
368,1243,1672,368,\N,1,47.0512,171.9461,1,1,296
369,1213,1638,369,\N,1,50.0012,-55.1111,1,1,296
370,1193,1618,370,\N,1,25.367,-172.2614,1,1,296
371,1265,1703,371,\N,1,43.7931,62.0183,1,1,296
372,1217,1642,372,\N,1,-8.2324,92.1069,1,1,296
373,1219,1644,373,\N,1,-53.6245,99.4899,1,1,296
374,1214,1639,374,\N,1,-42.8469,156.157,1,1,296
375,1221,1646,375,\N,1,-38.19,-115.6541,1,1,296
376,1218,1643,376,\N,1,-21.9884,-134.7735,1,1,296
377,1203,1628,377,\N,1,-23.0844,-42.2558,1,1,296
378,1210,1635,378,\N,1,58.5152,139.9316,1,1,296
379,1205,1630,379,\N,1,57.22,17.4313,1,1,296
380,1256,1688,380,\N,1,-45.9184,-41.8307,1,1,296
381,1194,1619,381,\N,1,-23.5727,27.5082,1,1,296
382,1279,1719,382,\N,1,48.5736,133.3142,1,1,296
383,1204,1629,383,\N,1,41.2771,-114.1411,1,1,296
384,1202,1627,384,\N,1,-29.7516,-112.2899,1,1,296
385,1209,1634,385,\N,1,10.2627,163.5959,1,1,296
386,1211,1636,386,\N,1,51.7962,69.5181,1,1,296
387,1208,1633,387,\N,1,22.1893,4.0843,1,1,296
388,1206,1631,388,\N,1,-52.8138,-114.9585,1,1,296
389,1216,1641,389,\N,1,56.0885,98.2803,1,1,296
390,1192,1617,390,\N,1,-26.2623,-137.4628,1,1,296
391,3301,4515,391,\N,1,46.5362,74.8652,1,1,296
392,1197,1622,392,\N,1,40.6332,132.8979,1,1,296
393,1225,1650,393,\N,1,-31.4803,-117.1256,1,1,296
394,1191,1616,394,\N,1,72.4808,-151.8488,1,1,296
395,1224,1649,395,\N,1,-16.8193,-46.3103,1,1,296
396,3518,4807,396,\N,1,9.8096,-39.1347,0,1,146
397,3518,4807,397,\N,1,9.1466,-100.9193,0,1,146
398,3518,4807,398,\N,1,34.1287,-114.3964,0,1,146
399,3518,4807,399,\N,1,37.3257,-128.3073,0,1,146
400,3518,4807,400,\N,1,15.0373,81.5844,0,1,146
401,3518,4805,401,\N,1,-40.0797,-15.1895,0,1,146
402,3518,4806,402,\N,1,-9.4846,159.4338,0,1,146
403,2332,3149,403,\N,1,43.3236,-5.1612,1,1,44
404,2332,3150,404,\N,1,44.8507,7.5289,1,1,44
405,2332,3151,405,\N,1,-17.0866,37.1371,1,1,44
406,2331,3148,406,\N,1,-20.1331,136.7214,1,1,44
407,2329,3145,407,\N,1,36.7574,48.353,1,1,44
408,2329,3145,408,\N,1,-38.4356,-91.9737,1,1,44
409,2329,3145,409,\N,1,41.1917,67.2887,1,1,44
410,2327,3143,410,\N,1,54.8187,5.008,1,1,44
411,2327,3143,411,\N,1,42.7237,19.6916,0,1,44
412,2330,3146,412,\N,1,46.6358,-119.2167,1,1,44
413,2333,3152,413,\N,1,-53.1068,58.3485,1,1,44
414,2333,3152,414,\N,1,36.1365,39.6887,1,1,44
415,2333,3152,415,\N,1,40.0877,43.32,0,1,44
416,177,244,416,\N,1,-17.4779,-164.3316,1,1,44
417,174,238,417,\N,1,-3.3733,19.2186,1,1,44
418,174,239,418,\N,1,44.7287,35.7999,1,1,44
419,3689,5025,419,\N,1,-1.8893,156.3911,0,1,160
420,1839,2496,420,\N,1,-11.0159,-110.7785,0,1,160
421,595,869,421,\N,1,29.5756,-98.594,0,1,160
422,3734,5088,422,\N,1,17.9123,-40.6545,0,1,160
423,4065,5545,423,\N,1,-42.6582,81.1636,0,1,160
424,2307,3116,424,\N,1,66.6395,13.5603,1,1,146
425,2307,3116,425,\N,1,-8.3833,-38.5016,1,1,146
426,2307,3116,426,\N,1,-25.0597,107.4905,0,1,146
427,2307,3116,427,\N,1,-7.3052,-113.8656,0,1,146
428,2307,3116,428,\N,1,-1.5344,-124.3026,1,1,146
429,4088,5572,429,\N,1,-40.1028,-63.6242,0,1,376
430,4084,5567,430,\N,1,-45.3173,-53.7219,0,1,376
431,4087,5571,431,\N,1,33.7855,174.5708,0,1,376
432,2907,3932,432,\N,1,-25.9275,96.0057,1,1,168
433,824,1152,433,\N,1,31.1751,-178.7933,0,1,150
434,2918,3944,434,\N,1,-22.3345,-84.5172,1,1,168
435,3589,4899,435,\N,1,-12.3799,96.7071,1,1,44
436,3589,4900,436,\N,1,-37.27,130.0531,1,1,44
437,3730,5080,437,\N,1,30.1958,-113.0703,1,1,44
438,589,863,438,\N,1,24.1993,112.2474,1,1,44
439,3100,4199,439,\N,1,-27.3734,-26.6766,1,1,44
440,816,1144,440,\N,1,16.8464,57.5455,1,1,44
441,3354,4590,441,\N,1,27.9626,44.2659,1,1,44
