id,system,body,siteID,extoolID,type,latitude,longitude,verified,visible,discoveredBy
69,2158,3000,69,\N,1,-33.7432,93.6785,1,1,151
70,2455,3463,70,\N,1,40.4418,-14.7376,1,1,151
71,449,697,71,\N,1,22.3475,139.2991,1,1,266
72,770,1117,72,\N,1,15.538,132.91,1,1,303
73,768,1114,73,\N,1,8.2966,-156.0347,1,1,303
74,2488,3504,74,\N,1,3.6249,-106.4594,1,1,151
75,2162,3004,75,\N,1,-2.6235,-149.9942,1,1,378
76,70,91,76,\N,1,0.6449,-58.4207,1,1,298
77,70,91,77,\N,1,54.1611,-61.6847,1,1,298
78,1667,2327,78,\N,1,8.2966,65.0695,1,1,303
79,1667,2327,79,\N,1,16.6298,-156.2654,1,1,303
80,1666,2326,80,\N,1,4.179,-44.9435,1,1,303
81,1666,2326,81,\N,1,2.3257,26.7024,1,1,303
82,1666,2326,82,\N,1,-0.7387,-13.1032,1,1,303
83,1955,2706,83,\N,1,40.702,-22.9878,1,1,37
84,1666,2326,84,\N,1,-17.016,72.5573,1,1,303
85,1666,2326,85,\N,1,11.3256,-144.4738,1,1,303
86,734,1068,86,\N,1,24.6878,-53.4338,1,1,363
87,732,1066,87,\N,1,30.7133,143.5745,1,1,363
88,693,1017,88,\N,1,-28.7425,-179.1822,0,1,363
89,692,1016,89,\N,1,-75.1825,172.8044,1,1,363
90,1497,2118,90,\N,1,4.7549,33.6213,0,1,363
91,1498,2119,91,\N,1,-24.4706,-85.5407,0,1,363
92,1913,2658,92,\N,1,-67.1788,40.9057,1,1,363
93,1912,2657,93,\N,1,51.7659,-160.1369,0,1,363
94,2344,3291,94,\N,1,22.4531,20.2224,1,1,151
95,2343,3290,95,\N,1,-56.8624,-128.1201,1,1,151
96,2347,3294,96,\N,1,-70.2077,-44.7562,1,1,151
97,2346,3293,97,\N,1,-16.7536,-46.2021,1,1,151
98,2340,3287,98,\N,1,-22.3593,-175.7648,1,1,127
99,2065,2887,99,\N,1,27.0794,-71.1676,1,1,15
100,1396,1977,100,\N,1,-60.5566,-79.9895,1,1,127
101,329,491,101,\N,1,28.8187,-30.9333,1,1,371
102,1163,1639,102,\N,1,35.7453,-171.5179,1,1,151
103,1396,1977,103,\N,1,-63.6258,-108.1849,1,1,127
104,1396,1977,104,\N,1,28.3011,-40.4961,1,1,127
105,1396,1977,105,\N,1,-53.8511,32.8263,1,1,127
106,2046,2858,106,\N,1,60.0944,-173.6359,1,1,151
107,2046,2859,107,\N,1,-58.8411,-127.0076,1,1,151
108,1272,1809,108,\N,1,-3.4977,-29.9395,1,1,15
109,829,1196,109,\N,1,61.7245,171.0261,1,1,163
110,2160,3002,110,\N,1,16.6933,27.8899,1,1,151
111,2159,3001,111,\N,1,9.5776,-19.277,1,1,151
112,783,1133,112,\N,1,61.3636,71.3822,1,1,127
113,748,1092,113,\N,1,30.9973,160.0175,1,1,151
114,354,530,114,\N,1,-68.5331,-86.0329,1,1,127
115,611,911,115,\N,1,20.7703,-91.16,1,1,227
116,611,911,116,\N,1,28.0096,6.7214,1,1,227
117,611,911,117,\N,1,58.1889,-111.0407,1,1,227
118,611,911,118,\N,1,60.0232,69.5306,1,1,227
119,611,911,119,\N,1,-1.1069,22.1298,1,1,227
120,611,911,120,\N,1,-33.5132,108.4833,1,1,227
121,611,911,121,\N,1,-37.5969,84.1673,1,1,227
122,611,911,122,\N,1,-40.259,-20.107,1,1,227
123,611,911,123,\N,1,-47.1641,-117.7327,1,1,227
124,611,911,124,\N,1,-61.8313,-125.8849,1,1,227
125,1162,1638,125,\N,1,-46.724,-10.689,1,1,151
126,2259,3149,126,\N,1,-61.3525,-97.4607,0,1,127
127,2493,3509,127,\N,1,-1.5157,-88.7054,1,1,178
128,747,1091,128,\N,1,9.0718,23.663,1,1,151
129,747,1091,129,\N,1,-10.8666,85.4247,1,1,151
130,1457,2073,130,\N,1,17.0905,-42.4131,1,1,151
131,1338,1893,131,\N,1,5.9834,59.5796,1,1,89
132,2145,2982,132,\N,1,-60.0015,43.9325,1,1,151
133,2315,3255,133,\N,1,8.9619,-138.8448,1,1,303
134,2315,3255,134,\N,1,7.3454,-43.3958,1,1,303
135,2388,3355,135,\N,1,8.3016,136.7422,1,1,303
136,706,1034,136,\N,1,8.6241,-148.6422,1,1,303
137,843,1218,137,\N,1,2.5604,63.9703,1,1,303
138,843,1218,138,\N,1,-3.4346,-131.4822,1,1,303
139,707,1035,139,\N,1,2.7318,87.9395,1,1,303
140,707,1035,140,\N,1,-4.0203,-50.6114,1,1,303
141,707,1035,141,\N,1,-4.3792,22.7861,1,1,303
142,707,1035,142,\N,1,19.5403,-35.2594,1,1,303
143,237,334,143,\N,1,2.2923,168.4237,1,1,303
144,237,334,144,\N,1,-7.7357,-23.5587,1,1,303
145,237,334,145,\N,1,5.7598,133.707,1,1,303
146,2743,3827,146,\N,1,45.0242,175.9729,1,1,151
147,2743,3827,147,\N,1,-20.2669,-170.991,1,1,151
148,2742,3826,148,\N,1,27.0313,73.432,1,1,151
149,2764,3849,149,\N,1,61.033,18.8672,1,1,176
150,2211,3064,150,\N,1,42.1317,27.4131,1,1,156
151,1524,2150,151,\N,1,-8.2314,10.7607,1,1,303
152,1524,2150,152,\N,1,7.7783,125.2304,1,1,303
153,328,490,153,\N,1,-44.2315,43.0955,1,1,151
154,1897,2635,154,\N,1,-1.5946,-124.71683,1,1,87
155,364,542,155,\N,1,4.8912,-34.707,1,1,151
156,364,543,156,\N,1,-30.3566,-99.9899,1,1,151
157,364,544,157,\N,1,82.0368,-20.9931,1,1,151
158,364,540,158,\N,1,51.8293,37.5107,1,1,151
159,364,544,159,\N,1,55.0813,4.682,1,1,151
160,364,544,160,\N,1,62.0368,-20.9931,1,1,151
161,364,544,161,\N,1,-26.4677,34.5997,1,1,151
162,382,570,162,\N,1,39.9487,-102.0098,0,1,151
163,981,1389,163,\N,1,-46.6382,6.8466,1,1,76
164,665,984,164,\N,1,-35.5015,-78.0718,1,1,245
165,363,539,165,\N,1,-58.3969,-102.1287,1,1,151
166,1925,2674,166,\N,1,-0.5469,-45.0076,1,1,89
167,374,562,167,\N,1,-27.2636,165.7159,1,1,89
168,375,563,168,\N,1,25.5222,-23.6491,1,1,89
169,372,559,169,\N,1,30.7335,71.1715,1,1,89
170,2334,3279,170,\N,1,51.2636,155.1699,1,1,89
171,2333,3278,171,\N,1,1.8001,143.4559,1,1,89
172,2333,3278,172,\N,1,41.98,7.5589,1,1,89
173,2333,3278,173,\N,1,-27.1969,-101.4886,1,1,89
174,2333,3278,174,\N,1,17.3051,73.928,1,1,89
175,2333,3278,175,\N,1,9.8371,162.8567,1,1,89
176,2333,3278,176,\N,1,10.8462,34.6664,1,1,89
177,2333,3278,177,\N,1,-16.7831,-122.1435,1,1,89
178,2333,3278,178,\N,1,-14.1598,2.0805,1,1,89
179,2333,3278,179,\N,1,-76.6033,9.503,1,1,89
180,2333,3278,180,\N,1,25.8319,128.7336,1,1,89
181,2333,3278,181,\N,1,55.1421,-154.9155,1,1,89
182,76,97,182,\N,1,-32.2781,44.5841,1,1,89
183,76,97,183,\N,1,15.9865,60.3157,1,1,89
184,942,1336,184,\N,1,5.188,109.6119,1,1,89
185,1860,2593,185,\N,1,-55.033,-40.7401,1,1,89
186,1860,2593,186,\N,1,-56.1369,103.1678,1,1,89
187,850,1225,187,\N,1,61.4273,27.6934,1,1,89
188,1203,1690,188,\N,1,19.2354,92.2154,1,1,89
189,2137,2974,189,\N,1,-0.4966,89.84,1,1,89
190,2435,3431,190,\N,1,-0.7488,-106.1036,1,1,89
191,2435,3431,191,\N,1,-8.4888,23.5324,1,1,89
192,1146,1614,192,\N,1,-8.5786,-158.5336,1,1,89
193,1146,1614,193,\N,1,32.8052,-52.9586,1,1,89
194,1146,1614,194,\N,1,56.0967,52.8742,1,1,89
195,333,497,195,\N,1,8.7619,19.7368,1,1,303
196,250,360,196,\N,1,-0.9069,-4.208,1,1,303
197,370,557,197,\N,1,-1.6137,-66.2577,1,1,151
198,2915,4086,198,\N,1,-10.5943,-118.2795,1,1,156
199,1056,1503,199,\N,1,-17.3128,179.3688,1,1,89
200,2641,3698,200,\N,1,45.7848,-73.0518,1,1,89
201,1412,2014,201,\N,1,11.2969,23.1407,1,1,89
202,1412,2014,202,\N,1,1.598,-113.1513,1,1,89
203,1412,2014,203,\N,1,9.0808,-126.7526,1,1,89
204,1241,1759,204,\N,1,8.4499,28.6349,1,1,303
205,1433,2039,205,\N,1,7.3681,-7.9909,1,1,303
206,1433,2039,206,\N,1,2.0031,-98.414,1,1,303
207,1244,1763,207,\N,1,4.5749,-23.5571,1,1,303
208,1244,1763,208,\N,1,-4.5019,92.9957,1,1,303
209,438,686,209,\N,1,20.314,-178.4786,1,1,303
210,1251,1781,210,\N,1,8.7185,-57.5289,1,1,303
211,1263,1797,211,\N,1,7.6777,166.5938,1,1,303
212,2476,3492,212,\N,1,-3.5027,-44.3761,1,1,336
213,444,692,213,\N,1,0.7042,160.9836,1,1,398
214,444,692,214,\N,1,2.6293,86.8299,1,1,398
215,444,692,215,\N,1,10.4269,-58.7843,1,1,398
216,2354,3302,216,\N,1,63.225,-6.2826,1,1,151
217,2918,4089,217,\N,1,15.0595,-142.5015,0,1,302
218,1304,1848,218,\N,1,75.6998,-52.6311,1,1,298
219,1304,1848,219,\N,1,50.6913,-161.6539,1,1,298
220,358,534,220,\N,1,62.6699,-97.0687,1,1,298
221,635,938,221,\N,1,-41.701,152.9305,1,1,176
222,1412,2015,222,\N,1,-3.2912,110.4542,1,1,89
223,1412,2015,223,\N,1,27.8432,-1.2984,1,1,89
224,2449,3454,224,\N,1,-10.0151,-150.8459,1,1,89
225,1380,1943,225,\N,1,14.7381,109.3791,1,1,435
226,1077,1525,226,\N,1,17.4506,42.2486,1,1,89
227,1077,1525,227,\N,1,20.4364,-176.9739,1,1,89
228,1931,2680,228,\N,1,-0.9058,-116.8945,1,1,89
229,1926,2675,229,\N,1,-4.7361,-76.2813,1,1,89
230,635,938,230,\N,1,-29.2415,113.7462,1,1,176
231,635,938,231,\N,1,-1.839,137.4084,1,1,176
232,1460,2076,232,\N,1,-63.9138,-11.7942,1,1,89
233,1461,2077,233,\N,1,13.5162,-7.0967,1,1,89
234,1461,2078,234,\N,1,-23.5727,-93.1223,1,1,89
235,1462,2079,235,\N,1,-47.8941,34.1957,1,1,89
236,2321,3263,236,\N,1,-5.54,60.5565,1,1,89
237,1490,2111,237,\N,1,19.0704,-40.2641,1,1,89
238,369,556,238,\N,1,-11.9444,-144.447,1,1,89
239,175,256,239,\N,1,-23.9886,154.1782,1,1,370
240,1726,2400,240,\N,1,-4.3422,-175.7211,1,1,89
241,2453,3458,241,\N,1,55.3311,24.3519,1,1,89
242,4,7,242,\N,1,-10.5726,53.0491,1,1,298
243,2375,3340,243,\N,1,-52.1968,-96.0827,1,1,298
244,2144,2981,244,\N,1,-42.7127,4.77333,1,1,166
245,2904,4062,245,\N,1,-32.3126,-95.9821,1,1,79
246,2904,4063,246,\N,1,-23.7738,-97.3027,1,1,79
247,792,1144,247,\N,1,-39.3835,-53.9912,1,1,371
248,793,1145,248,\N,1,-72.2743,138.5282,1,1,371
249,828,1193,249,\N,1,43.2312,-74.104,1,1,371
250,828,1194,250,\N,1,-16.3552,-156.3412,1,1,371
251,2454,3462,251,\N,1,-52.7156,-22.9117,1,1,89
252,1870,2604,252,\N,1,47.1004,-114.6937,1,1,89
253,780,1128,253,\N,1,1.8368,-38.8423,1,1,89
254,828,1194,254,\N,1,-46.9694,68.8272,1,1,371
255,828,1195,255,\N,1,48.6402,53.4592,1,1,371
256,823,1186,256,\N,1,6.248,-46.4374,1,1,371
257,1895,2633,257,\N,1,61.938,17.2142,1,1,114
258,1441,2049,258,\N,1,56.0668,160.2663,1,1,61
259,665,983,259,\N,1,43.2708,43.1999,1,1,245
260,665,983,260,\N,1,21.4775,14.8226,1,1,245
261,657,975,261,\N,1,-20.0373,-89.176,1,1,151
262,2335,3280,262,\N,1,71.1842,17.6849,1,1,151
263,2217,3072,263,\N,1,-59.9876,-170.3975,1,1,22
264,801,1155,264,\N,1,-34.9473,73.7861,1,1,166
265,1065,1513,265,\N,1,-16.6589,-47.0815,1,1,8
266,2901,4059,266,\N,1,0.0673,169.8421,1,1,8
267,1639,2283,267,\N,1,-9.1581,105.4732,1,1,298
268,1639,2282,268,\N,1,46.257,-43.5009,1,1,298
269,979,1387,269,\N,1,-6.414,-119.1775,1,1,166
270,2743,3827,270,\N,1,64.8375,96.3704,1,1,166
271,838,1206,271,\N,1,-10.9869,51.3719,1,1,220
272,1567,2204,272,\N,1,42.4462,-140.4154,1,1,398
273,1567,2204,273,\N,1,-21.5527,-82.1413,1,1,398
274,2377,3343,274,\N,6,-25.89,-78.5372,1,1,257
275,2377,3343,275,\N,6,-34.4102,-96.8947,1,1,257
276,1853,2581,276,\N,4,33.9968,35.2296,1,1,360
277,836,1204,277,\N,8,75.5876,74.1363,1,1,449
278,1705,2377,278,\N,2,-20.1211,-160.119,1,1,91
279,2927,4100,279,\N,7,-7.7582,-152.0106,1,1,449
280,1434,2040,280,\N,4,-27.5949,-178.8876,1,1,404
281,2548,3584,281,\N,2,66.773,96.0198,1,1,91
282,2353,3301,282,\N,4,-31.9502,-20.4186,1,1,407
283,2692,3765,283,\N,7,-56.0987,67.6931,1,1,449
284,102,135,284,\N,2,72.5744,-177.942,1,1,290
285,2548,3586,285,\N,2,35.4926,-164.3552,1,1,91
286,2548,3588,286,\N,4,69.4305,134.8317,1,1,91
287,2774,3862,287,\N,2,-35.3733,83.8838,1,1,291
288,1850,2575,288,\N,4,-8.1042,-150.5558,1,1,360
289,1850,2575,289,\N,4,-16.6819,-166.4087,1,1,360
290,1451,2067,290,\N,2,60.0349,88.5853,1,1,91
291,1451,2064,291,\N,6,17.0846,-71.1099,1,1,91
292,633,935,292,\N,6,26.3841,-26.6912,1,1,91
293,28,43,293,\N,2,-67.5668,62.777,1,1,351
294,28,43,294,\N,2,15.5919,2.9452,1,1,351
295,88,119,295,\N,2,9.1193,-141.2489,1,1,351
296,1281,1821,296,\N,4,12.741,124.2415,1,1,91
297,66,85,297,\N,7,45.7654,76.3045,1,1,91
298,834,1201,298,\N,2,-33.2698,-34.7224,1,1,237
299,66,87,299,\N,8,18.4426,-143.6977,1,1,91
300,2829,3961,300,\N,2,-4.6368,-24.0365,1,1,103
301,2829,3961,301,\N,2,32.0518,133.5238,1,1,103
302,1512,2134,302,\N,2,30.8208,179.4486,1,1,211
303,638,943,303,\N,6,68.2454,47.1814,1,1,158
304,2984,4168,304,\N,2,-52.3022,93.0395,1,1,158
305,1386,1959,305,\N,2,29.7005,-54.5916,1,1,211
306,963,1359,306,\N,6,-48.1851,-0.5806,1,1,158
307,2866,4012,307,\N,4,35.9784,78.038,1,1,267
308,2163,3005,308,\N,4,-14.9165,-172.0883,1,1,353
309,1386,1962,309,\N,4,-16.482,97.2902,1,1,211
310,2403,3375,310,\N,7,63.3571,108.4241,1,1,353
311,1386,1963,311,\N,4,-13.59,-53.5835,1,1,211
312,191,279,312,\N,2,31.3124,169.1183,1,1,449
313,92,123,313,\N,6,-51.1637,-126.8949,1,1,376
314,2461,3470,314,\N,10,44.6097,65.183,1,1,449
315,2464,3473,315,\N,2,-33.107,142.1778,1,1,449
316,2464,3473,316,\N,2,-35.647,124.7727,1,1,449
317,2466,3476,317,\N,6,-22.9073,-97.3045,1,1,449
318,624,924,318,\N,6,-17.6236,67.0115,1,1,117
319,296,442,319,\N,2,-10.1481,-21.495,1,1,339
320,1185,1669,320,\N,2,-25.0416,-29.166,1,1,94
321,1258,1788,321,\N,4,63.7702,140.8485,1,1,211
322,1898,2636,322,\N,2,45.6676,-97.4221,1,1,11
323,2848,3991,323,\N,6,-13.9171,12.3152,1,1,158
324,2730,3810,324,\N,7,55.7436,64.4215,1,1,340
325,2730,3810,325,\N,7,-54.5188,35.449,1,1,340
326,2730,3810,326,\N,7,56.1707,-10.0108,1,1,340
327,2730,3810,327,\N,7,35.243,105.0741,1,1,340
328,2730,3810,328,\N,7,-25.0609,50.5031,1,1,340
329,2730,3810,329,\N,7,-26.5607,3.9546,1,1,340
330,2730,3809,330,\N,11,75.816,23.6671,1,1,340
331,791,1142,331,\N,2,40.6824,-40.867,1,1,418
332,1898,2636,332,\N,2,-3.5205,-110.6968,1,1,11
333,1727,2401,333,\N,6,38.8127,-36.5898,1,1,101
334,1899,2638,334,\N,2,-44.1272,5.3809,1,1,158
335,2925,4097,335,\N,6,9.6746,178.5016,1,1,375
336,2925,4098,336,\N,8,-25.0404,-163.7684,1,1,375
337,2465,3474,337,\N,2,-32.413,92.5479,1,1,449
338,2465,3474,338,\N,2,0.9739,-33.7586,1,1,449
339,1018,1446,339,\N,8,-17.0408,-175.8617,1,1,353
340,1878,2612,340,\N,4,-26.3929,-175.6689,1,1,288
341,342,508,341,\N,10,53.5216,49.7743,1,1,449
342,2253,3142,342,\N,10,-51.2366,119.2947,1,1,353
343,1881,2615,343,\N,6,18.7888,116.1171,1,1,288
344,2,2,344,\N,2,-78.2447,116.0472,1,1,55
345,429,675,345,\N,9,6.4216,-8.4313,1,1,353
346,428,674,346,\N,7,75.3632,-13.3189,1,1,353
347,109,143,347,\N,10,12.0918,-33.7533,1,1,353
348,1569,2206,348,\N,4,17.4658,68.0628,1,1,339
349,2,2,349,\N,2,-44.9797,-26.3229,1,1,50
350,1466,2083,350,\N,6,-39.3184,-88.1316,1,1,237
351,368,550,351,\N,4,43.6409,67.3869,1,1,211
352,2053,2866,352,\N,4,-26.5716,64.6912,1,1,94
353,2053,2867,353,\N,2,26.3528,-89.7045,1,1,94
354,620,920,354,\N,6,-33.388,-39.3677,1,1,130
355,1211,1716,355,\N,2,31.1176,159.2136,1,1,449
356,1227,1740,356,\N,6,-31.5709,-82.1796,1,1,55
357,1535,2162,357,\N,2,-23.989,-100.4102,1,1,212
358,1785,2484,358,\N,2,-35.5023,67.1644,1,1,449
359,1785,2484,359,\N,2,-28.2158,49.4805,1,1,449
360,2542,3574,360,\N,4,3.7199,128.2342,1,1,91
361,802,1156,361,\N,6,10.032,138.5124,1,1,449
362,961,1357,362,\N,2,-81.0257,50.8148,1,1,291
363,1570,2207,363,\N,2,9.1095,-107.9274,1,1,404
364,1570,2207,364,\N,2,39.7741,-70.3009,1,1,404
365,2930,4103,365,\N,8,-59.7516,22.7232,1,1,140
366,2146,2983,366,\N,8,9.6161,-105.4187,1,1,166
367,646,962,367,\N,2,-51.1397,87.1005,1,1,306
368,2257,3146,368,\N,8,21.7023,-170.8629,1,1,407
369,710,1038,369,\N,2,53.756,78.8429,1,1,216
370,1545,2175,370,\N,6,38.3058,-31.9318,1,1,354
371,1545,2174,371,\N,6,-6.5695,-71.716,1,1,354
372,1578,2219,372,\N,6,-61.9946,111.6611,1,1,407
373,500,769,373,\N,2,-31.0278,99.8752,1,1,171
374,500,769,374,\N,2,2.4601,87.4969,1,1,171
375,1642,2289,375,\N,6,57.3535,-46.5881,1,1,293
376,1642,2292,376,\N,2,26.8464,76.6172,1,1,293
377,2452,3457,377,\N,2,8.6428,-36.696,1,1,103
378,2591,3639,378,\N,2,37.0009,-163.543,1,1,173
379,2828,3955,379,\N,7,-44.453,-146.6984,1,1,103
380,2828,3954,380,\N,7,-84.8429,-99.5042,1,1,103
381,1158,1630,381,\N,9,-27.5579,22.2833,1,1,353
382,1321,1870,382,\N,2,15.7095,70.4918,1,1,222
383,775,1122,383,\N,2,-16.1007,23.3229,1,1,353
384,1321,1870,384,\N,2,13.0931,14.464,1,1,222
385,1321,1870,385,\N,2,27.5553,27.3942,1,1,222
386,2554,3595,386,\N,4,-25.194,-88.7999,1,1,133
387,763,1109,387,\N,2,58.5536,27.6426,1,1,237
388,1537,2164,388,\N,2,29.52,10.3862,1,1,224
389,1166,1642,389,\N,6,0.2941,98.8634,1,1,237
390,3003,4190,390,\N,9,4.914,-120.2255,1,1,166
391,90,121,391,\N,4,11.1761,-78.6625,1,1,270
392,359,535,392,\N,4,50.4208,141.6581,1,1,29
393,2147,2984,393,\N,7,-55.1973,-83.3895,1,1,237
394,1060,1507,394,\N,2,-31.7865,-165.9822,1,1,91
395,819,1181,395,\N,4,-18.005,-57.4051,1,1,429
396,2888,4041,396,\N,8,-5.3875,-136.3531,1,1,81
397,2888,4041,397,\N,8,16.3269,142.5056,1,1,81
398,851,1226,398,\N,2,-54.4886,134.7704,1,1,353
399,636,941,399,\N,2,61.6179,-5.0381,1,1,222
400,1072,1520,400,\N,4,-4.8077,160.1748,1,1,117
401,1442,2050,401,\N,4,-17.6221,44.8034,1,1,165
402,2091,2921,402,\N,4,-26.2486,84.511,1,1,32
403,159,231,403,\N,9,27.5664,81.5237,1,1,20
404,156,228,404,\N,10,0.1341,-60.7569,1,1,140
405,1442,2050,405,\N,4,52.8626,109.1791,1,1,294
406,2074,2897,406,\N,9,-59.9002,-150.3913,1,1,58
407,2995,4181,407,\N,10,46.7905,-95.8741,1,1,212
408,2933,4107,408,\N,6,32.9905,74.6082,1,1,212
409,644,959,409,\N,2,3.2859,-158.5822,1,1,449
410,637,942,410,\N,6,-2.1287,163.3842,1,1,254
411,2512,3537,411,\N,6,47.5686,138.4791,1,1,355
412,2512,3537,412,\N,6,41.926,151.8293,1,1,355
413,2080,2904,413,\N,2,-12.4986,79.6275,1,1,355
414,1672,2332,414,\N,6,-44.2,22.4671,1,1,237
415,618,918,415,\N,7,25.9228,-11.915,1,1,275
416,434,681,416,\N,2,0.6782,-30.8901,1,1,275
417,206,297,417,\N,6,20.1982,94.7857,1,1,294
418,434,681,418,\N,2,-17.3204,-103.0518,1,1,275
419,206,298,419,\N,6,-5.3981,56.7101,1,1,294
420,434,682,420,\N,2,-10.6469,-146.8431,1,1,275
421,1080,1529,421,\N,2,-9.5729,132.1544,1,1,233
422,1170,1646,422,\N,2,64.9827,21.2135,1,1,320
423,2087,2915,423,\N,2,16.0218,-71.3241,1,1,354
424,1177,1656,424,\N,2,12.8926,-34.3167,1,1,320
425,2327,3269,425,\N,4,-49.5287,-113.9663,1,1,354
426,2518,3545,426,\N,6,-1.9155,-1.8174,1,1,354
427,154,224,427,\N,6,79.4739,37.6859,1,1,206
428,154,224,428,\N,6,62.0472,131.7036,1,1,206
429,154,224,429,\N,6,35.9497,77.8757,1,1,206
430,154,224,430,\N,6,17.7864,-148.3407,1,1,206
431,154,224,431,\N,6,-28.5337,-131.4651,1,1,206
432,200,291,432,\N,6,-42.0098,18.1365,1,1,418
433,2780,3873,433,\N,6,-7.6932,133.2107,1,1,175
434,2780,3873,434,\N,6,-51.705,52.8273,1,1,175
435,1670,2330,435,\N,2,-15.1507,168.9104,1,1,237
436,541,826,436,\N,2,-62.3215,-28.3848,1,1,114
437,491,754,437,\N,2,2.2726,-105.6193,1,1,114
438,1669,2329,438,\N,2,1.2051,-161.3141,1,1,237
439,1854,2585,439,\N,9,34.2927,79.585,1,1,20
440,2798,3899,440,\N,6,71.4856,108.0152,1,1,175
441,197,287,441,\N,2,-14.4969,-100.4947,1,1,11
442,1821,2535,442,\N,2,48.5504,-121.3456,1,1,320
443,1821,2535,443,\N,2,11.184,-137.3452,1,1,320
444,1574,2215,444,\N,6,66.2339,104.5227,1,1,257
445,670,989,445,\N,4,30.2819,36.1078,1,1,404
446,1540,2170,446,\N,6,22.5044,-65.6934,1,1,133
447,205,296,447,\N,6,-47.5036,91.5238,1,1,224
