id,system,body,siteID,extoolID,latitude,longitude,type,verified,visible,discoveredBy
115,1778,2457,115,\N,-23.1593,-172.1332,2,0,1,271
116,1778,2457,116,\N,-14.2068,86.4651,2,0,1,271
117,1778,2457,117,\N,-42.129,-10.765,2,0,1,271
118,1778,2457,118,\N,21.4791,45.9401,2,0,1,271
119,2199,3081,119,\N,-0.0613,-9.571,2,0,1,395
120,2199,3081,120,\N,-61.0614,40.9267,2,0,1,395
121,1777,2455,121,\N,4.9694,34.6613,2,0,1,271
122,1777,2455,122,\N,8.2025,114.1104,2,0,1,271
123,1777,2455,123,\N,13.4662,-121.8567,2,0,1,271
124,1777,2455,124,\N,54.1047,-110.9424,2,0,1,271
125,2199,3081,125,\N,26.3316,-99.2527,2,0,1,395
126,2199,3081,126,\N,34.1448,-108.726,2,0,1,395
127,2199,3081,127,\N,-42.7758,117.224,2,0,1,395
128,2199,3082,128,\N,-7.9595,-144.7068,2,0,1,395
129,2199,3082,129,\N,-81.4841,-56.5188,2,0,1,395
130,2199,3082,130,\N,-18.0639,-118.3653,2,0,1,395
131,2199,3082,131,\N,-36.196,52.747,2,0,1,395
132,2199,3082,132,\N,-14.1621,172.8241,2,0,1,395
133,2199,3084,133,\N,9.1911,43.2561,2,0,1,395
134,2199,3084,134,\N,51.5982,-9.1604,2,0,1,395
135,2199,3084,135,\N,32.084,-118.0139,2,0,1,395
136,2199,3084,136,\N,-12.7536,-78.2992,2,0,1,395
137,2199,3084,137,\N,23.0921,-177.8132,2,0,1,395
138,2199,3083,138,\N,40.2933,-62.8785,2,0,1,395
139,1530,2126,139,\N,-54.6899,95.4565,2,0,1,286
140,1531,2127,140,\N,8.9663,-4.7549,2,0,1,286
141,2199,3083,141,\N,41.1472,-2.5507,2,0,1,395
142,2199,3083,142,\N,0.475,75.0499,2,0,1,395
143,2199,3083,143,\N,-21.9955,171.5839,2,0,1,395
144,2199,3083,144,\N,72.1404,-40.3139,2,0,1,395
145,2201,3086,145,\N,-39.825,18.3826,2,0,1,395
146,2201,3086,146,\N,-0.1418,-42.4218,2,0,1,395
147,2201,3086,147,\N,3.1893,-123.3623,2,0,1,395
148,2201,3086,148,\N,24.7956,72.4667,2,0,1,395
149,1537,2133,149,\N,-15.0826,118.4232,2,0,1,198
150,1537,2133,150,\N,15.6683,172.5991,2,0,1,198
151,2201,3087,151,\N,-25.0421,-119.8276,2,0,1,395
152,2201,3087,152,\N,29.7794,89.3894,2,0,1,395
153,2201,3087,153,\N,15.2497,53.6829,2,0,1,395
154,2201,3087,154,\N,-14.2175,-16.4767,2,0,1,395
155,898,1258,155,\N,-50.2232,173.7147,2,0,1,54
156,898,1258,156,\N,72.5835,-153.6969,2,0,1,54
157,1536,2132,157,\N,28.9825,-0.0832,2,0,1,198
158,2704,3776,158,\N,-35.7861,27.6409,2,1,1,397
159,1078,1509,159,\N,-33.5574,60.0278,2,1,1,287
160,1077,1508,160,\N,34.895,135.6498,2,1,1,287
161,1136,1603,161,\N,28.2852,-49.67,2,1,1,287
162,100,133,162,\N,-22.4831,57.585,2,1,1,287
163,99,132,163,\N,46.6749,-160.7376,2,1,1,287
164,1729,2395,164,\N,-53.5298,127.2222,2,1,1,354
165,1237,1737,165,\N,4.8077,-29.3252,2,1,1,250
166,1877,2607,166,\N,31.3433,16.058,2,1,1,329
167,1228,1723,167,\N,10.6771,-173.4818,2,1,1,201
168,1228,1723,168,\N,2.2534,145.7716,2,1,1,201
169,1228,1723,169,\N,75.6544,-86.3605,2,1,1,201
170,1228,1723,170,\N,15.9713,-12.043,2,1,1,201
171,2626,3666,171,\N,-68.9394,-59.7815,2,1,1,102
172,2626,3667,172,\N,39.7298,-94.8054,2,1,1,102
173,2297,3230,173,\N,-59.3771,-5.9244,2,1,1,347
174,2626,3668,174,\N,46.3785,-120.3781,2,1,1,102
175,2631,3673,175,\N,-19.5566,-10.8849,2,1,1,102
176,2629,3671,176,\N,-11.7505,-149.3995,2,1,1,102
177,2627,3669,177,\N,-30.898,17.5354,2,1,1,102
178,902,1267,178,\N,-71.5587,-10.8589,2,1,1,347
179,104,138,179,\N,-28.4166,146.5462,2,1,1,347
180,104,138,180,\N,-20.1951,-45.4463,2,1,1,347
181,95,128,181,\N,-40.1361,89.0964,2,1,1,347
182,95,128,182,\N,7.0377,-18.3615,2,1,1,347
183,1127,1586,183,\N,-44.7193,-15.1777,2,1,1,441
184,1540,2136,184,\N,8.2876,-167.714,2,1,1,90
185,1540,2136,185,\N,50.9681,140.9795,2,1,1,90
186,2570,3571,186,\N,-20.0058,-127.774,2,1,1,164
187,904,1269,187,\N,-12.2272,143.9257,2,1,1,83
188,8,14,188,\N,43.8541,-53.4306,2,1,1,83
189,137,200,189,\N,-60.0621,91.8656,2,1,1,83
190,1070,1500,190,\N,-6.3604,175.5279,2,1,1,283
191,1243,1743,191,\N,-66.2781,47.6547,2,1,1,195
192,1951,2710,192,\N,16.6843,116.1768,2,1,1,150
193,2264,3186,193,\N,22.9903,-10.9008,2,1,1,102
194,224,318,194,\N,2.6147,55.1979,2,1,1,283
195,224,318,195,\N,-3.3368,-6.7559,2,1,1,283
196,225,319,196,\N,-9.2225,-146.7819,2,1,1,283
197,2624,3663,197,\N,-39.0386,150.0547,2,1,1,102
198,1768,2444,198,\N,-20.339,61.2289,2,1,1,80
199,2079,2890,199,\N,-29.8629,44.4496,2,1,1,68
200,2091,2908,200,\N,-0.2342,57.0346,2,1,1,68
201,2630,3672,201,\N,30.3052,29.8017,2,1,1,102
202,2628,3670,202,\N,-56.8857,4.3724,2,1,1,102
203,787,1127,203,\N,19.729,11.8849,2,1,1,347
204,1203,1696,204,\N,-73.2428,132.1021,2,1,1,364
205,2613,3636,205,\N,64.072,-80.1245,2,1,1,360
206,2613,3634,206,\N,81.3756,170.1736,2,1,1,360
207,2613,3635,207,\N,-15.0156,-122.831,2,1,1,360
208,788,1131,208,\N,-39.4852,-124.6219,2,1,1,347
209,789,1132,209,\N,37.1514,-132.2274,2,1,1,347
210,2612,3633,210,\N,7.0694,-157.6528,2,1,1,360
211,2285,3214,211,\N,64.6556,-131.3679,2,1,1,325
212,2285,3215,212,\N,4.1919,48.5828,2,1,1,325
213,1538,2134,213,\N,-50.5701,24.2451,2,1,1,291
214,2586,3594,214,\N,18.1588,-116.2102,2,1,1,20
215,2592,3603,215,\N,1.1743,-117.9852,2,1,1,20
216,2592,3602,216,\N,11.6845,-81.7866,2,1,1,20
217,2588,3597,217,\N,-42.0835,-157.1873,2,1,1,128
218,1725,2388,218,\N,20.521,-57.6883,2,1,1,316
219,1725,2388,219,\N,0.2287,-69.9478,2,1,1,316
220,1725,2388,220,\N,44.6982,-80.276,2,1,1,316
221,2648,3702,221,\N,3.3875,-171.8758,2,1,1,147
222,1696,2346,222,\N,-10.724,-124.2849,2,1,1,316
223,1696,2346,223,\N,39.9443,132.9688,2,1,1,316
224,1696,2347,224,\N,-6.5342,-26.0447,2,1,1,316
225,1696,2347,225,\N,15.6738,-14.8735,2,1,1,316
226,2591,3600,226,\N,-11.1262,50.7913,2,1,1,406
227,2611,3632,227,\N,9.5192,-79.6616,2,1,1,360
228,1697,2348,228,\N,-54.0988,179.4769,2,1,1,316
229,2606,3627,229,\N,1.8214,104.7801,2,1,1,196
230,1697,2348,230,\N,30.2158,-70.8016,2,1,1,316
231,1697,2349,231,\N,-57.5216,-30.9716,2,1,1,316
232,1419,1992,232,\N,-52.3668,-146.8552,2,1,1,314
233,124,181,233,\N,3.102,-19.944,2,1,1,441
234,124,181,234,\N,50.8964,68.2971,2,1,1,441
235,124,180,235,\N,84.5584,-78.2271,2,1,1,441
236,2605,3625,236,\N,-78.1446,179.8465,2,1,1,199
237,1442,2022,237,\N,64.6636,-160.0634,2,1,1,58
238,1440,2019,238,\N,42.0729,-103.8076,2,1,1,58
239,2633,3675,239,\N,-4.3582,-176.5916,2,1,1,441
240,2586,3595,240,\N,-14.5877,-69.2432,2,1,1,2
241,1228,1723,241,\N,24.8628,-61.5204,2,1,1,287
242,1437,2016,242,\N,71.2887,-172.6975,2,1,1,379
243,2591,3601,243,\N,35.8791,62.9794,2,1,1,328
244,2591,3601,244,\N,11.8423,-119.8045,2,1,1,328
245,1678,2319,245,\N,-8.997,-87.5369,2,1,1,165
246,1331,1883,246,\N,8.8709,116.5325,2,1,1,376
247,2638,3684,247,\N,16.8824,146.1538,2,1,1,379
248,1730,2396,248,\N,-0.5568,-50.7296,2,1,1,439
249,1685,2326,249,\N,1.8665,52.4945,2,1,1,325
250,1691,2334,250,\N,14.3722,-11.7066,2,1,1,32
251,1399,1967,251,\N,-47.745,158.6338,2,1,1,328
252,1399,1967,252,\N,-89.8144,-13.0396,2,1,1,328
253,1727,2391,253,\N,-39.5875,-120.7492,2,1,1,316
254,1727,2393,254,\N,42.7599,108.0205,2,1,1,316
255,1680,2321,255,\N,-41.9529,-84.0076,2,1,1,316
256,1445,2025,256,\N,-43.5851,-164.7765,2,1,1,198
257,1980,2744,257,\N,66.3754,-85.4485,2,1,1,353
258,1441,2020,258,\N,33.0384,69.5095,2,1,1,221
259,1445,2026,259,\N,43.8349,151.4251,2,1,1,198
260,1441,2021,260,\N,-26.2809,-37.4926,2,1,1,221
261,1699,2351,261,\N,-15.1764,-93.3547,2,1,1,177
262,1438,2017,262,\N,37.4511,-66.0994,2,1,1,383
263,1730,2396,263,\N,-30.0186,31.8102,2,1,1,163
264,1730,2396,264,\N,-25.5317,-24.0933,2,1,1,163
265,129,188,265,\N,16.7518,20.3247,2,1,1,414
266,129,188,266,\N,-10.2134,117.3066,2,1,1,414
267,2640,3686,267,\N,-73.3555,-107.9874,2,1,1,181
268,129,189,268,\N,-19.4234,-103.7508,2,1,1,414
269,129,190,269,\N,41.1891,130.8935,2,1,1,414
270,129,190,270,\N,-10.472,-22.8321,2,1,1,414
271,2286,3216,271,\N,-81.7634,-94.998,2,1,1,67
272,1439,2018,272,\N,16.4622,50.7179,2,1,1,251
273,1444,2024,273,\N,44.1874,125.9125,2,1,1,251
274,1711,2372,274,\N,-42.9237,-63.5751,2,1,1,177
275,1711,2371,275,\N,59.4084,35.8826,2,1,1,177
276,1383,1950,276,\N,-23.8955,-174.7861,2,1,1,314
277,2594,3607,277,\N,46.8386,14.9415,2,1,1,58
278,2594,3608,278,\N,81.9452,89.5839,2,1,1,58
279,2594,3608,279,\N,42.1054,113.805,2,1,1,58
280,2594,3608,280,\N,5.2401,10.8337,2,1,1,58
281,2594,3608,281,\N,9.8196,-46.3522,2,1,1,58
282,1765,2438,282,\N,-58.2173,81.1934,2,1,1,349
283,1765,2440,283,\N,55.7481,-146.7693,2,1,1,349
284,1765,2439,284,\N,-13.6073,-174.6169,2,1,1,349
285,1724,2387,285,\N,7.4511,-45.0861,2,1,1,251
286,1692,2335,286,\N,4.6037,-1.5788,2,1,1,209
287,1687,2328,287,\N,-13.3717,32.8171,2,1,1,209
288,1716,2377,288,\N,54.2521,-169.977,2,1,1,93
289,1716,2378,289,\N,59.6411,-72.722,2,1,1,93
290,1686,2327,290,\N,-6.4775,-19.0014,2,1,1,316
291,734,1059,291,\N,-40.6924,-99.2334,2,1,1,68
292,1714,2375,292,\N,-48.7795,-167.2652,2,1,1,184
293,1732,2402,293,\N,1.634,-91.2759,2,1,1,379
294,1694,2341,294,\N,37.8941,-71.5822,2,1,1,325
295,1694,2341,295,\N,22.4506,-18.8488,2,1,1,325
296,1679,2320,296,\N,-3.4199,-112.4579,2,1,1,181
297,1688,2329,297,\N,-38.8072,-106.2989,2,1,1,369
298,1694,2344,298,\N,8.2803,-67.9822,2,1,1,325
299,1694,2344,299,\N,-30.5387,176.4072,2,1,1,325
300,1694,2343,300,\N,-8.4786,-32.6487,2,1,1,325
301,1694,2343,301,\N,-5.9638,-69.9267,2,1,1,325
302,159,237,302,\N,76.4547,-65.2713,2,1,1,441
303,1689,2330,303,\N,-52.003,115.8909,2,1,1,441
304,1689,2330,304,\N,6.7825,-140.9808,2,1,1,441
305,1710,2370,305,\N,-54.7998,58.9522,2,1,1,58
306,1691,2332,306,\N,-38.4377,148.0658,2,1,1,441
307,1683,2324,307,\N,23.3847,116.6814,2,1,1,306
308,1710,2370,308,\N,35.6384,-92.8643,2,1,1,58
309,22,36,309,\N,-79.0316,101.6918,2,1,1,198
310,158,229,310,\N,-5.2075,-100.1154,2,1,1,325
311,158,229,311,\N,-35.8567,-178.2208,2,1,1,325
312,158,228,312,\N,2.8418,150.3991,2,1,1,325
313,158,228,313,\N,35.7839,-28.0754,2,1,1,325
314,158,230,314,\N,-17.3779,-171.2656,2,1,1,325
315,158,230,315,\N,47.5773,-125.5321,2,1,1,325
316,158,231,316,\N,63.2772,47.6586,2,1,1,325
317,158,231,317,\N,-27.6809,-58.9509,2,1,1,325
318,158,234,318,\N,-12.5624,156.0565,2,1,1,325
319,158,233,319,\N,4.6952,-104.7961,2,1,1,325
320,158,233,320,\N,-3.4499,-163.2533,2,1,1,325
321,158,235,321,\N,62.7758,21.7487,2,1,1,325
322,158,235,322,\N,-8.0979,72.9002,2,1,1,325
323,1180,1666,323,\N,-26.8766,178.2798,2,1,1,113
324,158,232,324,\N,35.5236,24.5843,2,1,1,325
325,158,232,325,\N,-12.6965,2.6299,2,1,1,325
326,158,236,326,\N,52.4157,-63.9184,2,1,1,325
327,1180,1666,327,\N,-20.1092,98.278,2,1,1,113
328,1666,2305,328,\N,-64.2248,60.3069,2,1,1,347
329,1662,2299,329,\N,1.0712,13.5733,2,1,1,347
330,1663,2301,330,\N,-27.4248,-81.4753,2,1,1,347
331,1663,2300,331,\N,8.1536,68.0552,2,1,1,347
332,1663,2300,332,\N,13.442,107.4164,2,1,1,347
333,1664,2302,333,\N,22.766,59.1196,2,1,1,347
334,1180,1666,334,\N,20.7878,-32.794,2,1,1,113
335,1719,2382,335,\N,-64.2459,1.9718,2,1,1,369
336,1719,2382,336,\N,9.8328,58.6071,2,1,1,369
337,1719,2382,337,\N,4.5963,-98.8524,2,1,1,369
338,1704,2356,338,\N,25.3516,50.7024,2,1,1,325
339,1719,2382,339,\N,-11.3827,95.1286,2,1,1,369
340,1719,2382,340,\N,4.3175,125.9841,2,1,1,369
341,1704,2357,341,\N,48.3443,15.2699,2,1,1,325
342,2103,2923,342,\N,66.9792,-20.1402,2,1,1,58
343,2103,2923,343,\N,-4.047,32.497,2,1,1,58
344,168,246,344,\N,-33.5441,34.9313,2,1,1,58
345,168,247,345,\N,16.5358,6.5528,2,1,1,58
346,168,248,346,\N,-30.0508,-35.5551,2,1,1,58
347,700,1018,347,\N,-8.455,-59.5408,2,1,1,441
348,1178,1663,348,\N,23.3111,-90.8777,2,1,1,441
349,1415,1988,349,\N,56.8038,-143.1287,2,1,1,347
350,1179,1664,350,\N,-22.2283,-134.8325,2,1,1,314
351,1179,1665,351,\N,-5.5241,33.9225,2,1,1,314
352,699,1017,352,\N,-61.4445,-147.4428,2,1,1,314
353,1385,1953,353,\N,-46.3664,150.7329,2,1,1,314
354,1718,2381,354,\N,63.2783,-115.6211,2,1,1,325
355,1576,2184,355,\N,-52.0778,107.1406,2,1,1,271
356,1694,2339,356,\N,-35.5518,-175.8875,2,1,1,441
357,2166,3037,357,\N,-27.4896,8.2234,2,1,1,230
358,1694,2339,358,\N,13.4691,-161.2894,2,1,1,441
359,1694,2339,359,\N,79.7283,-39.376,2,1,1,441
360,1675,2315,360,\N,-3.6499,-99.9554,2,1,1,383
361,1694,2339,361,\N,-41.7336,-5.8013,2,1,1,441
362,1694,2339,362,\N,4.5656,-7.044,2,1,1,441
363,1694,2340,363,\N,-11.557,-138.1903,2,1,1,441
364,1694,2340,364,\N,43.3325,112.1685,2,1,1,441
365,1694,2340,365,\N,54.6166,46.9546,2,1,1,441
366,1694,2340,366,\N,-0.7489,92.6602,2,1,1,441
367,1694,2340,367,\N,-31.1736,62.5006,2,1,1,441
368,1708,2364,368,\N,-55.6654,-104.5292,2,1,1,325
369,1708,2365,369,\N,-57.3942,92.7145,2,1,1,325
370,1708,2365,370,\N,-43.5003,44.8138,2,1,1,325
371,1708,2366,371,\N,56.474,70.7839,2,1,1,325
372,1708,2366,372,\N,59.2034,150.1092,2,1,1,325
373,1708,2367,373,\N,35.0785,106.2423,2,1,1,325
374,1708,2367,374,\N,-66.5336,129.2432,2,1,1,325
375,1708,2368,375,\N,23.0124,-142.5965,2,1,1,325
376,2084,2897,376,\N,-27.7007,-145.9716,2,1,1,441
377,2622,3661,377,\N,-20.3156,-125.7724,2,1,1,221
378,2228,3131,378,\N,-18.195,62.4949,2,1,1,441
379,142,207,379,\N,-36.6193,135.5472,2,1,1,409
380,673,986,380,\N,23.4644,10.7678,2,1,1,347
381,673,985,381,\N,43.0599,111.8016,2,1,1,347
382,680,995,382,\N,18.5657,-127.2086,2,1,1,347
383,679,994,383,\N,55.2417,-114.6237,2,1,1,347
384,674,989,384,\N,1.847,108.7116,2,1,1,347
385,675,990,385,\N,16.1167,-165.8522,2,1,1,347
386,678,993,386,\N,20.5669,-48.8193,2,1,1,347
387,141,206,387,\N,-42.3042,-78.6261,2,1,1,147
388,1681,2322,388,\N,66.5904,156.7524,2,1,1,383
389,2619,3658,389,\N,31.94,-43.5065,2,1,1,383
390,1365,1928,390,\N,-8.2656,129.7176,2,1,1,283
391,162,240,391,\N,42.5773,-63.8201,2,1,1,172
392,162,240,392,\N,-15.3748,-26.7717,2,1,1,172
393,1713,2374,393,\N,17.7025,66.6566,2,1,1,383
394,329,480,394,\N,31.8846,55.851,2,1,1,90
395,1929,2683,395,\N,58.5851,-160.5304,2,1,1,429
396,1877,2602,396,\N,16.1657,-32.2723,2,1,1,195
397,2555,3554,397,\N,-10.2692,-59.8254,2,1,1,195
398,1702,2354,398,\N,81.7635,-88.2483,2,1,1,383
399,288,423,399,\N,-50.1293,83.8479,2,1,1,383
400,1677,2318,400,\N,-34.6617,157.9321,2,1,1,369
401,1772,2448,401,\N,-51.3506,45.3038,2,1,1,112
402,1772,2449,402,\N,63.2891,-159.7688,2,1,1,112
403,1149,1617,403,\N,45.8727,176.9438,2,1,1,311
404,1149,1617,404,\N,9.6755,68.716,2,1,1,311
405,1703,2355,405,\N,52.4825,-165.1408,2,1,1,386
406,1314,1854,406,\N,23.9407,-147.7336,2,1,1,364
407,1314,1854,407,\N,36.769,15.4352,2,1,1,364
408,1384,1951,408,\N,7.1696,51.2116,2,1,1,7
409,1384,1952,409,\N,-22.7457,138.1922,2,1,1,7
410,1717,2379,410,\N,43.3037,-100.3719,2,1,1,404
411,1717,2379,411,\N,48.9739,-51.3996,2,1,1,404
412,1717,2380,412,\N,2.7658,-98.9133,2,1,1,404
413,1723,2386,413,\N,-81.3144,20.3482,2,1,1,397
414,1723,2386,414,\N,-59.9868,164.5131,2,1,1,397
415,1723,2386,415,\N,4.0701,-118.329,2,1,1,397
416,2638,3682,416,\N,7.6031,112.2004,2,1,1,272
417,1706,2362,417,\N,-1.3037,-177.5267,2,1,1,397
418,2638,3682,418,\N,-24.8913,-160.9092,2,1,1,272
419,2224,3126,419,\N,20.2419,74.8507,2,1,1,441
420,126,183,420,\N,41.7702,-86.0519,2,1,1,383
421,1317,1858,421,\N,-21.8075,42.3207,2,1,1,364
422,1317,1858,422,\N,23.2872,-147.1245,2,1,1,364
423,1317,1857,423,\N,-33.5284,28.577,2,1,1,364
424,1317,1857,424,\N,71.5773,99.0921,2,1,1,364
425,2605,3626,425,\N,30.5858,-158.3534,2,1,1,272
426,2605,3626,426,\N,26.8524,-20.2826,2,1,1,272
427,1614,2227,427,\N,37.9158,-110.7347,2,1,1,314
428,1317,1862,428,\N,12.3714,129.5092,2,1,1,364
429,1317,1859,429,\N,66.8119,50.2117,2,1,1,364
430,1317,1860,430,\N,-5.9998,138.6741,2,1,1,364
431,128,187,431,\N,4.4885,176.3187,2,1,1,383
432,1317,1866,432,\N,51.9007,-95.33,2,1,1,364
433,1317,1865,433,\N,77.5778,-35.0406,2,1,1,364
434,1691,2333,434,\N,7.9721,-64.9877,2,1,1,369
435,1691,2333,435,\N,-19.8564,107.6385,2,1,1,369
436,1694,2342,436,\N,39.7491,-1.1239,2,1,1,441
437,1694,2342,437,\N,72.4387,-66.3923,2,1,1,441
438,1694,2342,438,\N,22.0258,105.1485,2,1,1,441
439,2638,3680,439,\N,-34.6173,126.1191,2,1,1,58
440,2638,3681,440,\N,1.3063,-41.6066,2,1,1,58
441,2605,3624,441,\N,74.0076,44.4214,2,1,1,272
442,2605,3623,442,\N,-46.362,174.857,2,1,1,272
443,622,923,443,\N,4.9707,-150.4739,2,1,1,177
444,2074,2881,444,\N,2.8821,-42.1679,2,1,1,177
