id,system,body,siteID,extoolID,type,latitude,longitude,verified,visible,discoveredBy
147,3264,4527,147,\N,1,-15.9599,-69.2697,0,1,37
148,3264,4527,148,\N,1,41.8731,134.5396,0,1,37
149,3264,4520,149,\N,1,57.5354,54.3477,0,1,37
150,3316,4590,150,\N,1,42.8600,-120.4522,1,1,37
151,3316,4591,151,\N,1,-9.7139,-48.0877,1,1,37
152,3316,4593,152,\N,1,40.7813,62.0678,1,1,37
153,3370,4675,153,\N,1,35.6646,142.5172,0,1,37
154,3371,4676,154,\N,1,-56.4189,-34.5020,0,1,37
155,3375,4680,155,\N,1,35.3397,-32.9491,1,1,324
156,3377,4685,156,\N,1,30.7041,-150.4893,0,1,324
157,3384,4692,157,\N,1,16.1498,-158.8789,0,1,324
158,3387,4695,158,\N,1,-26.8956,169.1858,0,1,324
159,3394,4703,159,\N,1,34.7688,-16.4138,1,1,250
160,3396,4705,160,\N,1,-29.1483,-45.3867,1,1,324
161,3397,4706,161,\N,1,18.6311,63.9476,0,1,324
162,3399,4708,162,\N,1,-27.6751,-176.5130,0,1,324
163,3400,4709,163,\N,1,-46.8845,23.8308,1,1,324
164,3401,4710,164,\N,1,8.4561,67.6568,1,1,324
165,3402,4711,165,\N,1,63.5190,80.2840,1,1,324
166,989,1381,166,\N,1,-42.0279,-68.2638,1,1,210
167,3403,4712,167,\N,1,-35.4551,-137.2108,0,1,324
168,989,1381,168,\N,1,-47.9076,24.7618,1,1,372
169,3409,4719,169,\N,1,45.9636,-24.2505,0,1,324
170,3411,4721,170,\N,1,35.9285,87.4842,0,1,250
171,3412,4722,171,\N,1,77.1306,104.9414,0,1,324
172,3413,4723,172,\N,1,-29.9010,-100.8393,0,1,324
173,3414,4724,173,\N,1,44.2513,70.1492,0,1,250
174,3416,4726,174,\N,1,47.4143,-175.3465,0,1,324
175,3417,4727,175,\N,1,-2.8187,108.0821,1,1,250
176,3417,4728,176,\N,1,-47.3493,-117.9713,1,1,250
177,3418,4729,177,\N,1,1.3748,-130.3968,1,1,250
178,3418,4730,178,\N,1,-4.0886,27.0908,1,1,250
179,3421,4733,179,\N,1,34.3091,122.3779,0,1,324
180,3424,4736,180,\N,1,29.2395,-39.2951,0,1,37
181,3103,4293,181,\N,1,-57.2365,-68.5428,1,1,250
182,1592,2234,182,\N,1,12.9360,-23.2825,0,1,250
183,3408,4718,183,\N,1,79.9750,40.0433,0,1,250
184,3406,4715,184,\N,1,16.4910,-74.6590,1,1,250
185,3398,4707,185,\N,1,-24.9652,-9.2322,0,1,250
186,3425,4737,186,\N,1,8.6567,-134.9854,0,1,250
187,3379,4687,187,\N,1,19.2078,80.9780,0,1,250
188,1536,2148,188,\N,1,49.3642,101.5322,0,1,250
189,3419,4731,189,\N,1,-62.0275,0.8642,0,1,250
190,3378,4686,190,\N,1,-29.3872,85.5253,0,1,250
191,3427,4739,191,\N,1,-15.7137,-134.7950,0,1,250
192,3385,4693,192,\N,1,-6.7920,176.9535,0,1,250
193,3110,4301,193,\N,1,-7.2980,-48.3408,0,1,477
194,3422,4734,194,\N,1,-76.3352,-147.4981,0,1,250
195,3118,4309,195,\N,1,14.9203,74.2978,1,1,250
196,3428,4740,196,\N,1,8.2872,-128.1483,0,1,250
197,3098,4288,197,\N,1,-22.4163,95.8587,0,1,324
198,3098,4288,198,\N,1,-22.4163,118.9933,0,1,324
199,3391,4700,199,\N,1,-34.0377,31.6239,0,1,250
200,3420,4732,200,\N,1,-48.0696,138.3646,1,1,250
201,3129,4322,201,\N,1,9.3701,57.1116,0,1,250
202,535,798,202,\N,1,5.4734,-58.5994,0,1,125
203,535,800,203,\N,1,10.6752,153.8643,0,1,125
204,535,799,204,\N,1,-10.1961,70.6789,0,1,125
205,535,801,205,\N,1,3.6547,-56.4864,0,1,125
206,535,802,206,\N,1,-48.5321,130.0329,0,1,125
207,536,803,207,\N,1,1.6073,51.0927,0,1,125
208,536,804,208,\N,1,49.8323,76.1330,0,1,125
209,536,805,209,\N,1,40.3593,-140.3253,0,1,125
210,677,985,210,\N,1,24.7518,145.5895,0,1,125
211,579,864,211,\N,1,1.6110,138.6982,0,1,250
212,579,864,212,\N,1,-4.9188,-124.2050,0,1,250
213,579,864,213,\N,1,-12.3247,-154.8402,0,1,250
214,579,865,214,\N,1,14.4155,-111.9569,0,1,250
215,542,813,215,\N,1,-24.0963,82.5463,0,1,250
216,637,936,216,\N,1,24.5223,47.4451,0,1,250
217,637,936,217,\N,1,0.0688,12.2857,0,1,250
218,637,936,218,\N,1,77.7034,-42.8619,0,1,250
219,3365,4664,219,\N,1,-34.8055,138.5732,0,1,250
220,3024,4189,220,\N,1,-13.7365,152.332,1,1,250
221,670,978,221,\N,1,-36.7064,-40.1587,0,1,125
222,3024,4190,222,\N,1,20.274,-54.5695,0,1,250
223,1532,2138,223,\N,1,-9.7949,144.907,0,1,250
224,594,886,224,\N,1,54.3358,-15.2762,0,1,250
225,641,942,225,\N,1,-9.3393,168.9438,1,1,250
226,641,943,226,\N,1,2.6398,-85.4569,0,1,250
227,641,944,227,\N,1,2.6398,-85.4569,0,1,250
228,620,918,228,\N,1,-29.3087,-152.032,1,1,250
229,620,917,229,\N,1,-48.0967,-93.0944,1,1,250
230,620,916,230,\N,1,-37.8407,136.2638,1,1,250
231,620,915,231,\N,1,2.2694,137.3063,1,1,250
232,1530,2128,232,\N,1,-69.8872,81.6594,1,1,250
233,1530,2129,233,\N,1,48.9635,-77.4194,0,1,250
234,1530,2130,234,\N,1,-33.3609,13.0395,0,1,250
235,1530,2131,235,\N,1,7.1356,57.8464,0,1,250
236,1530,2132,236,\N,1,-2.7992,-39.5237,0,1,250
237,1530,2133,237,\N,1,-45.8692,46.5586,0,1,250
238,3064,4243,238,\N,1,63.4538,93.4521,0,1,37
239,1595,2245,239,\N,1,1.431,-163.7871,0,1,37
240,1595,2244,240,\N,1,4.0068,-64.664,0,1,37
241,1595,2243,241,\N,1,-36.7939,-132.2166,0,1,37
242,1693,2367,242,\N,1,-17.3355,38.6929,0,1,37
243,3303,4574,243,\N,1,57.1006,34.4997,0,1,116
244,3035,4202,244,\N,1,-25.6799,76.9451,0,1,116
245,3117,4308,245,\N,1,-44.4573,22.608,0,1,277
246,2971,4131,246,\N,1,-7.6381,134.737,0,1,116
247,3264,4522,247,\N,1,-77.5723,91.8264,0,1,37
248,3264,4522,248,\N,1,-7.0863,76.3834,0,1,37
249,3264,4522,249,\N,1,-2.4927,83.9776,0,1,37
250,3264,4522,250,\N,1,-14.2953,57.7605,0,1,37
251,3264,4522,251,\N,1,69.8824,131.8319,0,1,37
252,3264,4523,252,\N,1,42.0973,-108.3557,0,1,37
253,3264,4523,253,\N,1,17.7331,-121.6675,0,1,37
254,3264,4524,254,\N,1,-1.0096,33.9185,0,1,37
255,3264,4526,255,\N,1,-27.9887,-104.3478,0,1,37
256,3264,4526,256,\N,1,-6.2658,-128.4091,0,1,37
257,3264,4526,257,\N,1,32.7805,-148.5852,0,1,37
258,3264,4527,258,\N,1,-18.4546,40.3619,0,1,37
259,3264,4520,259,\N,1,-2.1639,7.1949,0,1,37
260,3264,4520,260,\N,1,-47.5745,125.145,0,1,37
261,3264,4520,261,\N,1,-62.7656,151.6215,0,1,37
262,3264,4520,262,\N,1,49.2191,-164.0062,0,1,37
263,3264,4520,263,\N,1,7.3514,-134.8918,0,1,37
264,3362,4661,264,\N,1,-37.9108,-34.6491,0,1,153
265,2769,3860,265,\N,1,51.6873,78.0507,1,1,277
266,2753,3842,266,\N,1,41.5847,-120.3551,1,1,277
267,3064,4243,267,\N,1,27.1805,163.9236,0,1,122
268,3064,4243,268,\N,1,-23.9689,94.4356,0,1,122
269,1544,2160,269,\N,1,18.0216,-143.4739,0,1,31
270,1020,1419,270,\N,1,-12.0481,54.8704,0,1,31
271,3071,4252,271,\N,1,-0.2416,-33.3165,1,1,122
272,2419,3334,272,\N,1,-22.7489,111.3053,1,1,37
273,1004,1397,273,\N,1,-43.6457,-128.9808,0,1,139
274,2420,3335,274,\N,1,-4.6478,117.976,1,1,37
275,1992,2748,275,\N,1,40.8127,144.8862,1,1,37
276,2414,3329,276,\N,1,32.7632,-60.1173,1,1,37
277,2424,3340,277,\N,1,38.495,11.9215,1,1,37
278,2429,3345,278,\N,1,50.8538,-117.1459,1,1,37
279,1993,2749,279,\N,1,-19.1704,60.3092,1,1,37
280,2430,3346,280,\N,1,70.3001,138.1806,1,1,37
281,2434,3350,281,\N,1,-21.4005,-66.8765,1,1,37
282,2433,3349,282,\N,1,-11.2343,-38.2777,1,1,37
283,2422,3338,283,\N,1,-15.2284,22.8234,1,1,37
284,3090,4279,284,\N,1,3.346,40.687,0,1,122
285,3090,4280,285,\N,1,-29.1527,91.9741,0,1,122
286,3090,4280,286,\N,1,-0.2578,28.4786,0,1,122
287,3090,4280,287,\N,1,24.2206,-16.2839,0,1,122
288,3090,4280,288,\N,1,-42.2743,136.1496,0,1,122
289,3090,4280,289,\N,1,-46.6122,-37.9316,0,1,122
290,3090,4280,290,\N,1,-36.6913,-50.697,0,1,122
291,3124,4317,291,\N,1,-20.3034,-156.9889,0,1,122
292,595,887,292,\N,1,34.1045,-39.6165,1,1,122
293,595,887,293,\N,1,-6.4767,90.6038,0,1,122
294,595,887,294,\N,1,-52.302,29.112,0,1,122
295,595,887,295,\N,1,-49.5156,139.5618,0,1,122
296,595,887,296,\N,1,-25.72,67.685,0,1,122
297,595,888,297,\N,1,42.26,52.4632,0,1,122
298,595,888,298,\N,1,45.904,-38.2888,0,1,122
299,595,888,299,\N,1,12.159,-171.1822,0,1,122
300,2415,3330,300,\N,1,-29.6646,22.6391,1,1,139
301,1515,2107,301,\N,1,13.6961,51.2678,0,1,291
302,1515,2108,302,\N,1,-7.2083,-118.142,0,1,291
303,1515,2109,303,\N,1,33.5197,90.8506,0,1,291
304,1515,2110,304,\N,1,-50.9409,126.9363,0,1,291
305,3027,4193,305,\N,1,-47.6979,157.8554,0,1,291
306,2986,4148,306,\N,1,-25.01,137.89,0,1,418
307,2942,4088,307,\N,1,37.0556,-17.285,0,1,291
308,2427,3343,308,\N,1,27.2606,-140.9527,1,1,37
309,3077,4260,309,\N,1,9.8581,-170.4947,0,1,291
310,3077,4261,310,\N,1,39.386,-52.9845,0,1,291
311,1513,2104,311,\N,1,37.5042,152.5776,0,1,291
312,1513,2105,312,\N,1,-24.8967,-150.0154,0,1,291
313,3078,4262,313,\N,1,30.1385,82.806,0,1,291
314,3075,4257,314,\N,1,-29.4004,-124.3776,0,1,291
315,3076,4258,315,\N,1,-1.9465,161.9445,0,1,291
316,3076,4259,316,\N,1,-5.415,-64.157,0,1,291
317,3079,4263,317,\N,1,-3.8252,-136.3987,0,1,291
318,3079,4264,318,\N,1,-56.3585,-56.7921,0,1,291
319,109,141,319,\N,1,-20.7723,-152.5059,1,1,37
320,117,150,320,\N,1,10.3977,105.8632,1,1,37
321,110,143,321,\N,1,-60.7969,-67.3003,1,1,37
322,111,144,322,\N,1,5.6927,-169.7609,1,1,37
323,153,218,323,\N,1,-19.05,-66.3107,1,1,37
324,3038,4205,324,\N,1,36.9059,-152.9443,0,1,133
325,3038,4205,325,\N,1,3.4314,-131.1892,0,1,133
326,3038,4206,326,\N,1,-40.1338,76.6832,0,1,133
327,3038,4206,327,\N,1,17.9091,38.5037,0,1,133
328,3038,4206,328,\N,1,-5.1276,-171.5981,0,1,133
329,3038,4206,329,\N,1,2.1126,-108.6657,0,1,133
330,3038,4207,330,\N,1,42.8528,66.1563,0,1,133
331,3038,4208,331,\N,1,-28.3365,-111.5743,0,1,133
332,3038,4208,332,\N,1,-82.117,160.4503,0,1,133
333,3038,4208,333,\N,1,-24.3428,129.7692,0,1,133
334,3038,4208,334,\N,1,22.7523,114.1919,0,1,133
335,3038,4209,335,\N,1,41.7374,138.1212,0,1,133
336,3038,4209,336,\N,1,-16.3188,86.7108,0,1,133
337,3038,4209,337,\N,1,-30.8023,112.5342,0,1,133
338,3038,4209,338,\N,1,45.177,-18.2804,0,1,133
339,3038,4209,339,\N,1,20.1576,-92.2904,0,1,133
340,3038,4209,340,\N,1,-32.9532,-29.3219,0,1,133
341,3038,4210,341,\N,1,34.2915,127.8629,0,1,133
342,3038,4210,342,\N,1,4.0214,62.6072,0,1,133
343,3038,4210,343,\N,1,69.5203,-40.2816,0,1,133
344,3038,4210,344,\N,1,18.8873,-77.5258,0,1,133
345,3038,4210,345,\N,1,-39.9433,-145.5019,0,1,133
346,3038,4210,346,\N,1,-45.5004,-91.2213,0,1,133
347,3038,4210,347,\N,1,-37.1723,-54.0426,0,1,133
348,3049,4224,348,\N,1,-0.5358,159.4644,0,1,133
349,3049,4224,349,\N,1,5.7666,150.8526,0,1,133
350,3047,4220,350,\N,1,-19.3117,-172.739,0,1,133
351,3047,4220,351,\N,1,63.6897,-144.7704,0,1,133
352,3047,4221,352,\N,1,19.2574,-131.1254,0,1,133
353,3048,4222,353,\N,1,-17.944,100.0816,0,1,133
354,3048,4222,354,\N,1,26.4021,113.9706,0,1,133
355,3048,4222,355,\N,1,5.0887,168.1508,0,1,133
356,3048,4222,356,\N,1,-4.4613,-139.5412,0,1,133
357,3048,4222,357,\N,1,-2.3243,-118.2805,0,1,133
358,3048,4223,358,\N,1,34.8256,-44.8147,0,1,133
359,3048,4223,359,\N,1,23.333,-78.4002,0,1,133
360,3048,4223,360,\N,1,15.1206,-17.423,0,1,133
361,3048,4223,361,\N,1,-14.0862,5.7719,0,1,133
362,3048,4223,362,\N,1,-5.5247,16.1626,0,1,133
363,3048,4223,363,\N,1,-34.9857,31.6568,0,1,133
364,3048,4223,364,\N,1,56.5684,115.5328,0,1,133
365,947,1338,365,\N,1,-24.1672,36.7544,1,1,250
366,1025,1426,366,\N,1,74.5603,125.2963,1,1,250
367,999,1391,367,\N,1,-7.8066,-124.7011,1,1,250
368,1006,1402,368,\N,1,47.0512,171.9461,1,1,250
369,976,1368,369,\N,1,50.0012,-55.1111,1,1,250
370,956,1348,370,\N,1,25.367,-172.2614,1,1,250
371,1028,1433,371,\N,1,43.7931,62.0183,1,1,250
372,980,1372,372,\N,1,-8.2324,92.1069,1,1,250
373,982,1374,373,\N,1,-53.6245,99.4899,1,1,250
374,977,1369,374,\N,1,-42.8469,156.157,1,1,250
375,984,1376,375,\N,1,-38.19,-115.6541,1,1,250
376,981,1373,376,\N,1,-21.9884,-134.7735,1,1,250
377,966,1358,377,\N,1,-23.0844,-42.2558,1,1,250
378,973,1365,378,\N,1,58.5152,139.9316,1,1,250
379,968,1360,379,\N,1,57.22,17.4313,1,1,250
380,1019,1418,380,\N,1,-45.9184,-41.8307,1,1,250
381,957,1349,381,\N,1,-23.5727,27.5082,1,1,250
382,1042,1449,382,\N,1,48.5736,133.3142,1,1,250
383,967,1359,383,\N,1,41.2771,-114.1411,1,1,250
384,965,1357,384,\N,1,-29.7516,-112.2899,1,1,250
385,972,1364,385,\N,1,10.2627,163.5959,1,1,250
386,974,1366,386,\N,1,51.7962,69.5181,1,1,250
387,971,1363,387,\N,1,22.1893,4.0843,1,1,250
388,969,1361,388,\N,1,-52.8138,-114.9585,1,1,250
389,979,1371,389,\N,1,56.0885,98.2803,1,1,250
390,955,1347,390,\N,1,-26.2623,-137.4628,1,1,250
391,2721,3792,391,\N,1,46.5362,74.8652,1,1,250
392,960,1352,392,\N,1,40.6332,132.8979,1,1,250
393,988,1380,393,\N,1,-31.4803,-117.1256,1,1,250
394,954,1346,394,\N,1,72.4808,-151.8488,1,1,250
395,987,1379,395,\N,1,-16.8193,-46.3103,1,1,250
396,2898,4034,396,\N,1,9.8096,-39.1347,0,1,122
397,2898,4034,397,\N,1,9.1466,-100.9193,0,1,122
398,2898,4034,398,\N,1,34.1287,-114.3964,0,1,122
399,2898,4034,399,\N,1,37.3257,-128.3073,0,1,122
400,2898,4034,400,\N,1,15.0373,81.5844,0,1,122
401,2898,4032,401,\N,1,-40.0797,-15.1895,0,1,122
402,2898,4033,402,\N,1,-9.4846,159.4338,0,1,122
403,1931,2659,403,\N,1,43.3236,-5.1612,1,1,37
404,1931,2660,404,\N,1,44.8507,7.5289,1,1,37
405,1931,2661,405,\N,1,-17.0866,37.1371,1,1,37
406,1930,2658,406,\N,1,-20.1331,136.7214,1,1,37
407,1928,2656,407,\N,1,36.7574,48.353,1,1,37
408,1928,2656,408,\N,1,-38.4356,-91.9737,1,1,37
409,1928,2656,409,\N,1,41.1917,67.2887,1,1,37
410,1926,2654,410,\N,1,54.8187,5.008,1,1,37
411,1926,2654,411,\N,1,42.7237,19.6916,0,1,37
412,1929,2657,412,\N,1,46.6358,-119.2167,1,1,37
413,1932,2662,413,\N,1,-53.1068,58.3485,1,1,37
414,1932,2662,414,\N,1,36.1365,39.6887,1,1,37
415,1932,2662,415,\N,1,40.0877,43.32,0,1,37
416,152,216,416,\N,1,-17.4779,-164.3316,1,1,37
417,149,210,417,\N,1,-3.3733,19.2186,1,1,37
418,149,211,418,\N,1,44.7287,35.7999,1,1,37
419,3051,4227,419,\N,1,-1.8893,156.3911,0,1,133
420,1520,2115,420,\N,1,-11.0159,-110.7785,0,1,133
421,504,760,421,\N,1,29.5756,-98.594,0,1,133
422,3091,4281,422,\N,1,17.9123,-40.6545,0,1,133
423,3372,4677,423,\N,1,-42.6582,81.1636,0,1,133
424,1909,2634,424,\N,1,66.6395,13.5603,1,1,122
425,1909,2634,425,\N,1,-8.3833,-38.5016,1,1,122
426,1909,2634,426,\N,1,-25.0597,107.4905,0,1,122
427,1909,2634,427,\N,1,-7.3052,-113.8656,0,1,122
428,1909,2634,428,\N,1,-1.5344,-124.3026,1,1,122
429,3393,4702,429,\N,1,-40.1028,-63.6242,0,1,324
430,3389,4697,430,\N,1,-45.3173,-53.7219,0,1,324
431,3392,4701,431,\N,1,33.7855,174.5708,0,1,324
432,2417,3332,432,\N,1,-25.9275,96.0057,1,1,139
433,652,955,433,\N,1,31.1751,-178.7933,0,1,125
434,2428,3344,434,\N,1,-22.3345,-84.5172,1,1,139
435,2957,4113,435,\N,1,-12.3799,96.7071,1,1,37
436,2957,4114,436,\N,1,-37.27,130.0531,1,1,37
437,3088,4276,437,\N,1,30.1958,-113.0703,1,1,37
438,499,755,438,\N,1,24.1993,112.2474,1,1,37
439,2576,3553,439,\N,1,-27.3734,-26.6766,1,1,37
440,644,947,440,\N,1,16.8464,57.5455,1,1,37
441,2772,3865,441,\N,1,27.9626,44.2659,1,1,37
442,2772,3864,442,\N,1,10.7635,11.3575,1,1,37
443,2555,3524,443,\N,1,51.2256,107.9936,1,1,37
